Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,136,0.96,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,137,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,138,0.16,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,139,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,140,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,141,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,142,1.05,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,143,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,144,1.27,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,145,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,146,0.13,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,147,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,148,0.15,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,149,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,150,0.18,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,151,59.79,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,152,3599.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,153,9837.23,C
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,154,0.24,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,155,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,156,0.27999999999999997,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,157,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,158,0.18,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,159,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,160,0.16,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,161,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,162,0.8,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,163,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,164,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,165,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,166,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,167,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,168,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,169,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,170,1.06,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,171,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,172,0.8099999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,173,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,174,0.97,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,175,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,176,0.96,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,177,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,178,0.71,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,179,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,180,0.9,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,181,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,182,0.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,183,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,184,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,185,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,186,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,187,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,188,1.07,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,189,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,190,0.13,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,191,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,192,0.26,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,193,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,194,0.13999999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,195,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,196,0.16,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,197,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,198,1.05,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,199,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,200,1.06,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,201,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,202,1.06,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,203,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,204,1.13,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,205,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,206,0.97,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,207,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,208,1.06,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,209,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,210,1.07,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,211,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,212,0.15,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,213,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,214,0.18,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,215,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,216,1.14,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,217,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,218,0.91,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,219,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,220,1.04,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,221,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,222,0.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,223,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,224,0.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,225,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,226,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,227,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,228,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,229,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,230,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,231,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,232,0.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,233,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,234,1.01,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,235,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,236,1.03,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,237,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,238,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,239,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,240,1.04,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,241,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,242,0.94,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,243,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,244,0.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,245,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,246,0.9299999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,247,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,248,0.9299999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,249,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,250,0.97,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,251,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,252,1.0,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,253,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,254,0.16,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,255,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,256,0.9,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,257,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,258,0.16999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,259,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,260,1.04,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,261,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,262,0.16999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,263,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,264,0.88,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,265,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,266,0.16999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,267,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,268,0.26,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,269,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,270,1.07,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,271,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,272,0.19,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,273,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,274,1.36,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,275,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,276,0.19999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,277,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,278,0.15,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,279,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,280,0.22999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,281,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,282,0.19999999999999998,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,283,40.12,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,284,3599.99,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,285,10460.359999999999,C
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,286,0.18,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,287,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,288,0.19,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,289,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,290,0.21,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,291,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,292,0.8099999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,293,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,294,0.9,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,295,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,296,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,297,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,298,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,299,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,300,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,301,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,302,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,303,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,304,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,305,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,306,0.8099999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,307,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,308,0.97,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,309,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,310,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,311,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,312,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,313,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,314,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,315,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,316,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,317,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,318,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,319,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,320,0.9299999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,321,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,322,0.74,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,323,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,324,0.9,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,325,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,326,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,327,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,328,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,329,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,330,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,331,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,332,0.97,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,333,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,334,0.74,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,335,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,336,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,337,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,338,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,339,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,340,0.86,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,341,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,342,0.91,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,343,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,344,0.76,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,345,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,346,0.9,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,347,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,348,0.79,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,349,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,350,0.92,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,351,59.96,D
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,352,0.9299999999999999,R
RW14,RW_Skewed_Low_Room_Temp_DataSet_2Post,353,59.96,D
