Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0041,3. BatteryAgingARC_25-44,69,charge,4,-1986.532
B0041,3. BatteryAgingARC_25-44,70,discharge,4,-1965.391
B0041,3. BatteryAgingARC_25-44,71,charge,4,63577.0
B0041,3. BatteryAgingARC_25-44,72,discharge,4,-2000.282
B0041,3. BatteryAgingARC_25-44,73,charge,4,-1990.657
B0041,3. BatteryAgingARC_25-44,74,discharge,4,-1969.922
B0041,3. BatteryAgingARC_25-44,75,charge,4,-1969.985
B0041,3. BatteryAgingARC_25-44,76,discharge,4,-2007.641
B0041,3. BatteryAgingARC_25-44,77,impedance,24,-1957.516
B0041,3. BatteryAgingARC_25-44,78,charge,4,-1968.407
B0041,3. BatteryAgingARC_25-44,79,impedance,24,-2008.375
B0041,3. BatteryAgingARC_25-44,80,discharge,4,-1958.954
B0041,3. BatteryAgingARC_25-44,81,charge,4,-1953.829
B0041,3. BatteryAgingARC_25-44,82,discharge,4,-1993.61
B0041,3. BatteryAgingARC_25-44,83,charge,4,-1950.829
B0041,3. BatteryAgingARC_25-44,84,discharge,4,-1991.86
B0041,3. BatteryAgingARC_25-44,85,charge,4,-1989.938
B0041,3. BatteryAgingARC_25-44,86,discharge,4,-1966.907
B0041,3. BatteryAgingARC_25-44,87,charge,4,-1996.344
B0041,3. BatteryAgingARC_25-44,88,discharge,4,-1978.047
B0041,3. BatteryAgingARC_25-44,89,impedance,24,-1957.329
B0041,3. BatteryAgingARC_25-44,90,charge,4,-1967.813
B0041,3. BatteryAgingARC_25-44,91,impedance,24,-1994.61
B0041,3. BatteryAgingARC_25-44,92,discharge,4,-2004.922
B0041,3. BatteryAgingARC_25-44,93,charge,4,-1983.985
B0041,3. BatteryAgingARC_25-44,94,discharge,4,-1956.766
B0041,3. BatteryAgingARC_25-44,95,charge,4,-2008.485
B0041,3. BatteryAgingARC_25-44,96,discharge,4,-2005.563
B0041,3. BatteryAgingARC_25-44,97,charge,4,-1984.625
B0041,3. BatteryAgingARC_25-44,98,discharge,4,-1967.516
B0041,3. BatteryAgingARC_25-44,99,charge,4,-1958.625
B0041,3. BatteryAgingARC_25-44,100,discharge,4,-1997.5
B0041,3. BatteryAgingARC_25-44,101,impedance,24,-1988.454
B0041,3. BatteryAgingARC_25-44,102,charge,4,-1998.766
B0041,3. BatteryAgingARC_25-44,103,impedance,24,-2009.75
B0041,3. BatteryAgingARC_25-44,104,discharge,4,-2004.594
B0041,3. BatteryAgingARC_25-44,105,impedance,24,-2003.688
B0041,3. BatteryAgingARC_25-44,106,charge,4,-1953.766
B0041,3. BatteryAgingARC_25-44,107,impedance,24,-1989.641
B0041,3. BatteryAgingARC_25-44,108,discharge,4,-1999.672
B0041,3. BatteryAgingARC_25-44,109,charge,4,-1963.938
B0041,3. BatteryAgingARC_25-44,110,discharge,4,-2003.735
B0041,3. BatteryAgingARC_25-44,111,charge,4,-2003.297
B0041,3. BatteryAgingARC_25-44,112,discharge,4,-1981.016
B0041,3. BatteryAgingARC_25-44,113,charge,4,-1954.422
B0041,3. BatteryAgingARC_25-44,114,discharge,4,-1994.36
B0041,3. BatteryAgingARC_25-44,115,charge,4,-1959.188
B0041,3. BatteryAgingARC_25-44,116,discharge,4,-1999.094
B0041,3. BatteryAgingARC_25-44,117,impedance,24,-1978.86
B0041,3. BatteryAgingARC_25-44,118,charge,4,-1988.61
B0041,3. BatteryAgingARC_25-44,119,impedance,24,-1968.047
B0041,3. BatteryAgingARC_25-44,120,discharge,4,-1977.735
B0041,3. BatteryAgingARC_25-44,121,charge,4,-1996.157
B0041,3. BatteryAgingARC_25-44,122,discharge,4,-1976.141
B0041,3. BatteryAgingARC_25-44,123,charge,4,-2009.485
B0041,3. BatteryAgingARC_25-44,124,discharge,4,-1989.047
B0041,3. BatteryAgingARC_25-44,125,charge,4,-1989.032
B0041,3. BatteryAgingARC_25-44,126,discharge,4,-1968.829
B0041,3. BatteryAgingARC_25-44,127,charge,4,-1993.375
B0041,3. BatteryAgingARC_25-44,128,discharge,4,-1972.016
B0041,3. BatteryAgingARC_25-44,129,impedance,24,-1960.063
B0041,3. BatteryAgingARC_25-44,130,charge,4,-1969.36
B0041,3. BatteryAgingARC_25-44,131,impedance,24,-2003.079
B0041,3. BatteryAgingARC_25-44,132,discharge,4,-1952.266
B0041,3. BatteryAgingARC_25-44,133,charge,4,-1975.469
B0041,3. BatteryAgingARC_25-44,134,discharge,4,-1952.86
B0041,3. BatteryAgingARC_25-44,135,charge,4,-1994.329
B0041,3. BatteryAgingARC_25-44,136,discharge,4,-1968.532
B0041,3. BatteryAgingARC_25-44,137,charge,4,-1989.266
B0041,3. BatteryAgingARC_25-44,138,discharge,4,-1963.829
B0041,3. BatteryAgingARC_25-44,139,charge,4,-1964.344
B0041,3. BatteryAgingARC_25-44,140,discharge,4,-2000.422
B0041,3. BatteryAgingARC_25-44,141,impedance,24,-1961.297
B0041,3. BatteryAgingARC_25-44,142,charge,4,-1969.938
B0041,3. BatteryAgingARC_25-44,143,impedance,24,-2001.313
B0041,3. BatteryAgingARC_25-44,144,discharge,4,-2009.922
B0041,3. BatteryAgingARC_25-44,145,charge,4,-1986.204
B0041,3. BatteryAgingARC_25-44,146,discharge,4,-1961.032
B0041,3. BatteryAgingARC_25-44,147,charge,4,-1976.5
B0041,3. BatteryAgingARC_25-44,148,discharge,4,-1951.391
B0041,3. BatteryAgingARC_25-44,149,charge,4,-1989.422
B0041,3. BatteryAgingARC_25-44,150,discharge,4,-1966.454
B0041,3. BatteryAgingARC_25-44,151,charge,4,-1972.25
B0041,3. BatteryAgingARC_25-44,152,discharge,4,-2008.469
B0041,3. BatteryAgingARC_25-44,153,impedance,24,-1989.11
B0041,3. BatteryAgingARC_25-44,154,charge,4,-1997.329
B0041,3. BatteryAgingARC_25-44,155,impedance,24,-1968.907
B0041,3. BatteryAgingARC_25-44,156,discharge,4,-1977.125
B0041,3. BatteryAgingARC_25-44,157,charge,4,-1957.532
B0041,3. BatteryAgingARC_25-44,158,discharge,4,-1991.5
B0041,3. BatteryAgingARC_25-44,159,charge,4,-2006.141
B0041,3. BatteryAgingARC_25-44,160,discharge,4,-1981.657
B0041,3. BatteryAgingARC_25-44,161,charge,4,-1966.891
B0041,3. BatteryAgingARC_25-44,162,discharge,4,-2002.829
B0041,3. BatteryAgingARC_25-44,163,charge,4,-1955.25
