Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0040,3. BatteryAgingARC_25-44,46,impedance,24,-1989.735
B0040,3. BatteryAgingARC_25-44,47,charge,44,-2004.813
B0040,3. BatteryAgingARC_25-44,48,impedance,24,-1961.25
B0040,3. BatteryAgingARC_25-44,49,discharge,44,-1950.594
B0040,3. BatteryAgingARC_25-44,50,impedance,24,-1976.969
B0040,3. BatteryAgingARC_25-44,51,charge,44,-1992.047
B0040,3. BatteryAgingARC_25-44,52,impedance,24,-1994.313
B0040,3. BatteryAgingARC_25-44,53,discharge,44,63527.0
B0040,3. BatteryAgingARC_25-44,54,charge,44,-1970.985
B0040,3. BatteryAgingARC_25-44,55,discharge,44,-1954.969
B0040,3. BatteryAgingARC_25-44,56,charge,44,-1970.079
B0040,3. BatteryAgingARC_25-44,57,discharge,44,-1981.797
B0040,3. BatteryAgingARC_25-44,58,charge,44,-1998.672
B0040,3. BatteryAgingARC_25-44,59,discharge,44,-1976.86
B0040,3. BatteryAgingARC_25-44,60,charge,44,-1998.813
B0040,3. BatteryAgingARC_25-44,61,discharge,44,-1968.344
B0040,3. BatteryAgingARC_25-44,62,impedance,24,-2003.657
B0040,3. BatteryAgingARC_25-44,63,charge,44,-1957.985
B0040,3. BatteryAgingARC_25-44,64,impedance,24,-1954.735
B0040,3. BatteryAgingARC_25-44,65,discharge,44,-1968.844
B0040,3. BatteryAgingARC_25-44,66,charge,44,-2008.094
B0040,3. BatteryAgingARC_25-44,67,discharge,44,-1950.829
B0040,3. BatteryAgingARC_25-44,68,charge,44,-1981.797
B0040,3. BatteryAgingARC_25-44,69,discharge,44,-1983.766
B0040,3. BatteryAgingARC_25-44,70,charge,44,-1967.469
B0040,3. BatteryAgingARC_25-44,71,discharge,44,-2005.407
B0040,3. BatteryAgingARC_25-44,72,charge,44,-1991.547
B0040,3. BatteryAgingARC_25-44,73,discharge,44,-1990.219
B0040,3. BatteryAgingARC_25-44,74,impedance,24,-1979.594
B0040,3. BatteryAgingARC_25-44,75,charge,44,-1993.407
B0040,3. BatteryAgingARC_25-44,76,impedance,24,-1997.297
B0040,3. BatteryAgingARC_25-44,77,discharge,44,-1951.063
B0040,3. BatteryAgingARC_25-44,78,charge,44,-2009.469
B0040,3. BatteryAgingARC_25-44,79,discharge,44,-1987.782
B0040,3. BatteryAgingARC_25-44,80,charge,44,-1969.844
B0040,3. BatteryAgingARC_25-44,81,discharge,44,-1967.797
B0040,3. BatteryAgingARC_25-44,82,charge,44,-1953.813
B0040,3. BatteryAgingARC_25-44,83,discharge,44,-1965.25
B0040,3. BatteryAgingARC_25-44,84,charge,44,-1959.532
B0040,3. BatteryAgingARC_25-44,85,discharge,44,-2002.047
B0040,3. BatteryAgingARC_25-44,86,impedance,24,-2005.516
B0040,3. BatteryAgingARC_25-44,87,charge,44,-1958.86
B0040,3. BatteryAgingARC_25-44,88,impedance,24,-1981.391
B0040,3. BatteryAgingARC_25-44,89,discharge,44,-1994.657
B0040,3. BatteryAgingARC_25-44,90,charge,44,-2006.266
B0040,3. BatteryAgingARC_25-44,91,discharge,44,-1968.766
B0040,3. BatteryAgingARC_25-44,92,charge,44,-1972.766
B0040,3. BatteryAgingARC_25-44,93,discharge,44,-2004.532
B0040,3. BatteryAgingARC_25-44,94,charge,44,-1954.969
B0040,3. BatteryAgingARC_25-44,95,discharge,44,-1969.032
B0040,3. BatteryAgingARC_25-44,96,charge,44,-1979.579
B0040,3. BatteryAgingARC_25-44,97,discharge,44,-1980.375
B0040,3. BatteryAgingARC_25-44,98,impedance,24,-1993.985
B0040,3. BatteryAgingARC_25-44,99,charge,44,-2006.625
B0040,3. BatteryAgingARC_25-44,100,impedance,24,-1956.313
B0040,3. BatteryAgingARC_25-44,101,discharge,44,-1952.344
B0040,3. BatteryAgingARC_25-44,102,impedance,24,-2001.813
B0040,3. BatteryAgingARC_25-44,103,charge,44,-1954.438
B0040,3. BatteryAgingARC_25-44,104,impedance,24,-1998.594
B0040,3. BatteryAgingARC_25-44,105,discharge,44,-1951.141
B0040,3. BatteryAgingARC_25-44,106,charge,44,-1989.313
B0040,3. BatteryAgingARC_25-44,107,discharge,44,-1993.625
B0040,3. BatteryAgingARC_25-44,108,charge,44,-1975.688
B0040,3. BatteryAgingARC_25-44,109,discharge,44,-1976.5
B0040,3. BatteryAgingARC_25-44,110,charge,44,-1971.719
B0040,3. BatteryAgingARC_25-44,111,discharge,44,-1988.844
B0040,3. BatteryAgingARC_25-44,112,charge,44,-1985.469
B0040,3. BatteryAgingARC_25-44,113,discharge,44,-2001.329
B0040,3. BatteryAgingARC_25-44,114,impedance,24,-1950.532
B0040,3. BatteryAgingARC_25-44,115,charge,44,-1962.719
B0040,3. BatteryAgingARC_25-44,116,impedance,24,-2009.422
B0040,3. BatteryAgingARC_25-44,117,discharge,44,-2008.079
B0040,3. BatteryAgingARC_25-44,118,impedance,24,-1994.063
B0040,3. BatteryAgingARC_25-44,119,charge,44,-2006.079
B0040,3. BatteryAgingARC_25-44,120,impedance,24,-1959.157
B0040,3. BatteryAgingARC_25-44,121,discharge,44,-1971.047
B0040,3. BatteryAgingARC_25-44,122,charge,44,-1952.016
