Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0031,3. BatteryAgingARC_25-44,71,impedance,43,-1989.329
B0031,3. BatteryAgingARC_25-44,72,charge,43,-2003.391
B0031,3. BatteryAgingARC_25-44,73,impedance,43,-1976.313
B0031,3. BatteryAgingARC_25-44,74,discharge,43,-1972.61
B0031,3. BatteryAgingARC_25-44,75,charge,43,-1988.875
B0031,3. BatteryAgingARC_25-44,76,discharge,43,-1962.704
B0031,3. BatteryAgingARC_25-44,77,charge,43,-1982.829
B0031,3. BatteryAgingARC_25-44,78,discharge,43,-1989.266
B0031,3. BatteryAgingARC_25-44,79,charge,43,-1955.469
B0031,3. BatteryAgingARC_25-44,80,discharge,43,-1982.469
B0031,3. BatteryAgingARC_25-44,81,charge,43,-1955.329
B0031,3. BatteryAgingARC_25-44,82,discharge,43,-1991.25
B0031,3. BatteryAgingARC_25-44,83,impedance,43,-1971.219
B0031,3. BatteryAgingARC_25-44,84,charge,43,-1984.766
B0031,3. BatteryAgingARC_25-44,85,impedance,43,-2006.782
B0031,3. BatteryAgingARC_25-44,86,discharge,43,-1974.938
B0031,3. BatteryAgingARC_25-44,87,charge,43,-1995.094
B0031,3. BatteryAgingARC_25-44,88,discharge,43,-1979.875
B0031,3. BatteryAgingARC_25-44,89,charge,43,-2007.063
B0031,3. BatteryAgingARC_25-44,90,discharge,43,-1955.125
B0031,3. BatteryAgingARC_25-44,91,charge,43,-1998.672
B0031,3. BatteryAgingARC_25-44,92,discharge,43,-1975.063
B0031,3. BatteryAgingARC_25-44,93,charge,43,-1964.938
B0031,3. BatteryAgingARC_25-44,94,discharge,43,-1985.204
B0031,3. BatteryAgingARC_25-44,95,impedance,43,-1981.75
B0031,3. BatteryAgingARC_25-44,96,charge,43,-1994.875
B0031,3. BatteryAgingARC_25-44,97,impedance,43,-1995.985
