Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0027,3. BatteryAgingARC_25-44,27,discharge,24,-1993.782
B0027,3. BatteryAgingARC_25-44,28,impedance,24,-2004.516
B0027,3. BatteryAgingARC_25-44,29,charge,24,-1960.079
B0027,3. BatteryAgingARC_25-44,30,impedance,24,-1949.297
B0027,3. BatteryAgingARC_25-44,31,discharge,24,-1982.172
B0027,3. BatteryAgingARC_25-44,32,impedance,24,-2008.438
B0027,3. BatteryAgingARC_25-44,33,charge,24,-1964.032
B0027,3. BatteryAgingARC_25-44,34,impedance,24,-1967.329
B0027,3. BatteryAgingARC_25-44,35,discharge,24,-1982.86
B0027,3. BatteryAgingARC_25-44,36,charge,24,-1998.032
B0027,3. BatteryAgingARC_25-44,37,discharge,24,-2008.188
B0027,3. BatteryAgingARC_25-44,38,charge,24,-1978.282
B0027,3. BatteryAgingARC_25-44,39,discharge,24,-1951.016
B0027,3. BatteryAgingARC_25-44,40,charge,24,-1990.86
B0027,3. BatteryAgingARC_25-44,41,discharge,24,-2003.938
B0027,3. BatteryAgingARC_25-44,42,charge,24,-2001.75
B0027,3. BatteryAgingARC_25-44,43,discharge,24,-1964.875
B0027,3. BatteryAgingARC_25-44,44,impedance,24,-1976.641
B0027,3. BatteryAgingARC_25-44,45,charge,24,-1991.5
B0027,3. BatteryAgingARC_25-44,46,impedance,24,-1974.829
B0027,3. BatteryAgingARC_25-44,47,discharge,24,-1974.985
B0027,3. BatteryAgingARC_25-44,48,impedance,24,-1967.235
B0027,3. BatteryAgingARC_25-44,49,charge,24,-1981.954
B0027,3. BatteryAgingARC_25-44,50,impedance,24,-2008.829
B0027,3. BatteryAgingARC_25-44,51,discharge,24,-1963.407
B0027,3. BatteryAgingARC_25-44,52,charge,24,-1988.219
B0027,3. BatteryAgingARC_25-44,53,discharge,24,-1969.547
B0027,3. BatteryAgingARC_25-44,54,charge,24,-2005.516
B0027,3. BatteryAgingARC_25-44,55,discharge,24,-2001.704
B0027,3. BatteryAgingARC_25-44,56,charge,24,-1991.016
B0027,3. BatteryAgingARC_25-44,57,discharge,24,-1957.719
B0027,3. BatteryAgingARC_25-44,58,charge,24,-1964.782
B0027,3. BatteryAgingARC_25-44,59,discharge,24,-1962.375
B0027,3. BatteryAgingARC_25-44,60,impedance,24,-1971.422
B0027,3. BatteryAgingARC_25-44,61,charge,24,-1985.454
B0027,3. BatteryAgingARC_25-44,62,impedance,24,-2003.969
B0027,3. BatteryAgingARC_25-44,63,impedance,24,-1955.688
B0027,3. BatteryAgingARC_25-44,64,charge,24,-1969.516
B0027,3. BatteryAgingARC_25-44,65,impedance,24,-1976.141
B0027,3. BatteryAgingARC_25-44,66,discharge,24,-1990.016
B0027,3. BatteryAgingARC_25-44,67,charge,24,-1971.641
B0027,3. BatteryAgingARC_25-44,68,discharge,24,-2007.86
B0027,3. BatteryAgingARC_25-44,69,charge,24,-1973.094
B0027,3. BatteryAgingARC_25-44,70,discharge,24,-1983.954
B0027,3. BatteryAgingARC_25-44,71,charge,24,-1973.969
B0027,3. BatteryAgingARC_25-44,72,discharge,24,-1971.844
B0027,3. BatteryAgingARC_25-44,73,charge,24,-1980.063
B0027,3. BatteryAgingARC_25-44,74,discharge,24,-1959.797
B0027,3. BatteryAgingARC_25-44,75,impedance,24,-1967.141
B0027,3. BatteryAgingARC_25-44,76,charge,24,-1980.641
B0027,3. BatteryAgingARC_25-44,77,impedance,24,-1986.516
B0027,3. BatteryAgingARC_25-44,78,discharge,24,-1954.922
B0027,3. BatteryAgingARC_25-44,79,impedance,24,-1969.5
B0027,3. BatteryAgingARC_25-44,80,charge,24,-1982.282
B0028,3. BatteryAgingARC_25-44,1,impedance,24,-1956.891
B0028,3. BatteryAgingARC_25-44,2,charge,24,-1973.907
B0028,3. BatteryAgingARC_25-44,3,impedance,24,-1963.954
B0028,3. BatteryAgingARC_25-44,4,discharge,24,-1980.922
B0028,3. BatteryAgingARC_25-44,5,charge,24,-1985.938
B0028,3. BatteryAgingARC_25-44,6,discharge,24,-1974.422
B0028,3. BatteryAgingARC_25-44,7,charge,24,-1978.344
B0028,3. BatteryAgingARC_25-44,8,discharge,24,-1967.532
B0028,3. BatteryAgingARC_25-44,9,charge,24,-1997.907
B0028,3. BatteryAgingARC_25-44,10,discharge,24,-1985.454
B0028,3. BatteryAgingARC_25-44,11,charge,24,-1973.844
B0028,3. BatteryAgingARC_25-44,12,discharge,24,-1968.329
B0028,3. BatteryAgingARC_25-44,13,impedance,24,-1961.032
B0028,3. BatteryAgingARC_25-44,14,charge,24,-1977.454
B0028,3. BatteryAgingARC_25-44,15,impedance,24,-1999.204
B0028,3. BatteryAgingARC_25-44,16,discharge,24,-1950.844
B0028,3. BatteryAgingARC_25-44,17,impedance,24,-1999.235
B0028,3. BatteryAgingARC_25-44,18,charge,24,-1955.36
B0028,3. BatteryAgingARC_25-44,19,impedance,24,-1985.719
B0028,3. BatteryAgingARC_25-44,20,discharge,24,-2001.61
B0028,3. BatteryAgingARC_25-44,21,charge,24,-1986.188
B0028,3. BatteryAgingARC_25-44,22,charge,24,-2007.86
B0028,3. BatteryAgingARC_25-44,23,discharge,24,-1959.313
B0028,3. BatteryAgingARC_25-44,24,charge,24,-1956.86
B0028,3. BatteryAgingARC_25-44,25,discharge,24,-1951.86
B0028,3. BatteryAgingARC_25-44,26,charge,24,-1960.985
B0028,3. BatteryAgingARC_25-44,27,discharge,24,-1993.782
B0028,3. BatteryAgingARC_25-44,28,impedance,24,-2004.516
B0028,3. BatteryAgingARC_25-44,29,charge,24,-1960.079
B0028,3. BatteryAgingARC_25-44,30,impedance,24,-1949.297
B0028,3. BatteryAgingARC_25-44,31,discharge,24,-1982.172
B0028,3. BatteryAgingARC_25-44,32,impedance,24,-2008.438
B0028,3. BatteryAgingARC_25-44,33,charge,24,-1964.032
B0028,3. BatteryAgingARC_25-44,34,impedance,24,-1967.329
B0028,3. BatteryAgingARC_25-44,35,discharge,24,-1982.86
B0028,3. BatteryAgingARC_25-44,36,charge,24,-1998.032
B0028,3. BatteryAgingARC_25-44,37,discharge,24,-2008.188
B0028,3. BatteryAgingARC_25-44,38,charge,24,-1978.282
B0028,3. BatteryAgingARC_25-44,39,discharge,24,-1951.016
B0028,3. BatteryAgingARC_25-44,40,charge,24,-1990.86
B0028,3. BatteryAgingARC_25-44,41,discharge,24,-2003.938
B0028,3. BatteryAgingARC_25-44,42,charge,24,-2001.75
B0028,3. BatteryAgingARC_25-44,43,discharge,24,-1964.875
B0028,3. BatteryAgingARC_25-44,44,impedance,24,-1976.641
B0028,3. BatteryAgingARC_25-44,45,charge,24,-1991.5
B0028,3. BatteryAgingARC_25-44,46,impedance,24,-1974.829
B0028,3. BatteryAgingARC_25-44,47,discharge,24,-1974.985
B0028,3. BatteryAgingARC_25-44,48,impedance,24,-1967.235
B0028,3. BatteryAgingARC_25-44,49,charge,24,-1981.954
B0028,3. BatteryAgingARC_25-44,50,impedance,24,-2008.829
B0028,3. BatteryAgingARC_25-44,51,discharge,24,-1963.407
B0028,3. BatteryAgingARC_25-44,52,charge,24,-1988.219
B0028,3. BatteryAgingARC_25-44,53,discharge,24,-1969.547
B0028,3. BatteryAgingARC_25-44,54,charge,24,-2005.516
B0028,3. BatteryAgingARC_25-44,55,discharge,24,-2001.704
B0028,3. BatteryAgingARC_25-44,56,charge,24,-1991.016
B0028,3. BatteryAgingARC_25-44,57,discharge,24,-1957.719
B0028,3. BatteryAgingARC_25-44,58,charge,24,-1964.782
B0028,3. BatteryAgingARC_25-44,59,discharge,24,-1962.375
B0028,3. BatteryAgingARC_25-44,60,impedance,24,-1971.422
B0028,3. BatteryAgingARC_25-44,61,charge,24,-1985.454
B0028,3. BatteryAgingARC_25-44,62,impedance,24,-2003.969
B0028,3. BatteryAgingARC_25-44,63,impedance,24,-1955.688
B0028,3. BatteryAgingARC_25-44,64,charge,24,-1969.516
B0028,3. BatteryAgingARC_25-44,65,impedance,24,-1976.141
B0028,3. BatteryAgingARC_25-44,66,discharge,24,-1990.016
B0028,3. BatteryAgingARC_25-44,67,charge,24,-1971.641
B0028,3. BatteryAgingARC_25-44,68,discharge,24,-2007.86
B0028,3. BatteryAgingARC_25-44,69,charge,24,-1973.094
B0028,3. BatteryAgingARC_25-44,70,discharge,24,-1983.954
B0028,3. BatteryAgingARC_25-44,71,charge,24,-1973.969
B0028,3. BatteryAgingARC_25-44,72,discharge,24,-1971.844
B0028,3. BatteryAgingARC_25-44,73,charge,24,-1980.063
B0028,3. BatteryAgingARC_25-44,74,discharge,24,-1959.797
B0028,3. BatteryAgingARC_25-44,75,impedance,24,-1967.141
B0028,3. BatteryAgingARC_25-44,76,charge,24,-1980.641
B0028,3. BatteryAgingARC_25-44,77,impedance,24,-1986.516
B0028,3. BatteryAgingARC_25-44,78,discharge,24,-1954.922
B0028,3. BatteryAgingARC_25-44,79,impedance,24,-1969.5
B0028,3. BatteryAgingARC_25-44,80,charge,24,-1982.282
B0029,3. BatteryAgingARC_25-44,1,impedance,43,-1990.282
B0029,3. BatteryAgingARC_25-44,2,discharge,43,-2007.11
B0029,3. BatteryAgingARC_25-44,3,charge,43,-1974.844
B0029,3. BatteryAgingARC_25-44,4,discharge,43,-1982.422
B0029,3. BatteryAgingARC_25-44,5,charge,43,-1979.625
B0029,3. BatteryAgingARC_25-44,6,discharge,43,63545.0
B0029,3. BatteryAgingARC_25-44,7,charge,43,-2005.297
B0029,3. BatteryAgingARC_25-44,8,discharge,43,-1978.782
B0029,3. BatteryAgingARC_25-44,9,charge,43,-2001.079
B0029,3. BatteryAgingARC_25-44,10,discharge,43,-1982.657
B0029,3. BatteryAgingARC_25-44,11,impedance,43,-1956.266
B0029,3. BatteryAgingARC_25-44,12,charge,43,-1972.844
B0029,3. BatteryAgingARC_25-44,13,impedance,43,-2006.891
B0029,3. BatteryAgingARC_25-44,14,discharge,43,-1950.704
B0029,3. BatteryAgingARC_25-44,15,charge,43,-1991.61
B0029,3. BatteryAgingARC_25-44,16,discharge,43,-1949.157
B0029,3. BatteryAgingARC_25-44,17,charge,43,-1990.969
B0029,3. BatteryAgingARC_25-44,18,discharge,43,-1965.579
B0029,3. BatteryAgingARC_25-44,19,charge,43,-1958.563
B0029,3. BatteryAgingARC_25-44,20,discharge,43,-1958.938
B0029,3. BatteryAgingARC_25-44,21,charge,43,-1963.454
B0029,3. BatteryAgingARC_25-44,22,discharge,43,-1991.125
B0029,3. BatteryAgingARC_25-44,23,impedance,43,-2006.016
B0029,3. BatteryAgingARC_25-44,24,charge,43,-1962.032
B0029,3. BatteryAgingARC_25-44,25,impedance,43,-1967.907
B0029,3. BatteryAgingARC_25-44,26,discharge,43,-2004.282
B0029,3. BatteryAgingARC_25-44,27,charge,43,-1950.407
B0029,3. BatteryAgingARC_25-44,28,discharge,43,-1988.907
B0029,3. BatteryAgingARC_25-44,29,charge,43,-1998.485
B0029,3. BatteryAgingARC_25-44,30,discharge,43,-2002.375
B0029,3. BatteryAgingARC_25-44,31,charge,43,-1963.485
B0029,3. BatteryAgingARC_25-44,32,discharge,43,-1982.375
B0029,3. BatteryAgingARC_25-44,33,charge,43,-1955.032
B0029,3. BatteryAgingARC_25-44,34,discharge,43,-1981.516
B0029,3. BatteryAgingARC_25-44,35,impedance,43,-1957.172
B0029,3. BatteryAgingARC_25-44,36,charge,43,-1972.594
B0029,3. BatteryAgingARC_25-44,37,impedance,43,-1972.485
B0029,3. BatteryAgingARC_25-44,38,discharge,43,-1981.516
B0029,3. BatteryAgingARC_25-44,39,charge,43,-2000.516
B0029,3. BatteryAgingARC_25-44,40,discharge,43,-1984.532
B0029,3. BatteryAgingARC_25-44,41,charge,43,-1995.375
B0029,3. BatteryAgingARC_25-44,42,discharge,43,-1952.125
B0029,3. BatteryAgingARC_25-44,43,charge,43,-1974.438
B0029,3. BatteryAgingARC_25-44,44,discharge,43,-1969.532
B0029,3. BatteryAgingARC_25-44,45,charge,43,-2004.313
B0029,3. BatteryAgingARC_25-44,46,discharge,43,-1963.469
B0029,3. BatteryAgingARC_25-44,47,impedance,43,-2003.922
B0029,3. BatteryAgingARC_25-44,48,charge,43,-1958.766
B0029,3. BatteryAgingARC_25-44,49,impedance,43,-1993.563
B0029,3. BatteryAgingARC_25-44,50,discharge,43,-1985.063
B0029,3. BatteryAgingARC_25-44,51,charge,43,-1959.391
B0029,3. BatteryAgingARC_25-44,52,discharge,43,-1991.563
B0029,3. BatteryAgingARC_25-44,53,charge,43,-1968.172
B0029,3. BatteryAgingARC_25-44,54,discharge,43,-1983.969
B0029,3. BatteryAgingARC_25-44,55,charge,43,-1974.579
B0029,3. BatteryAgingARC_25-44,56,discharge,43,-1961.766
B0029,3. BatteryAgingARC_25-44,57,charge,43,-1957.032
B0029,3. BatteryAgingARC_25-44,58,discharge,43,-1955.219
B0029,3. BatteryAgingARC_25-44,59,impedance,43,-1955.969
B0029,3. BatteryAgingARC_25-44,60,charge,43,-1970.5
B0029,3. BatteryAgingARC_25-44,61,impedance,43,-1955.219
B0029,3. BatteryAgingARC_25-44,62,discharge,43,-1978.75
B0029,3. BatteryAgingARC_25-44,63,charge,43,-1961.954
B0029,3. BatteryAgingARC_25-44,64,discharge,43,-1965.157
B0029,3. BatteryAgingARC_25-44,65,charge,43,-1961.688
B0029,3. BatteryAgingARC_25-44,66,discharge,43,-1950.672
B0029,3. BatteryAgingARC_25-44,67,charge,43,-1953.75
B0029,3. BatteryAgingARC_25-44,68,discharge,43,-2008.188
B0029,3. BatteryAgingARC_25-44,69,charge,43,-1965.75
B0029,3. BatteryAgingARC_25-44,70,discharge,43,-1965.938
B0029,3. BatteryAgingARC_25-44,71,impedance,43,-1989.329
B0029,3. BatteryAgingARC_25-44,72,charge,43,-2003.391
B0029,3. BatteryAgingARC_25-44,73,impedance,43,-1976.313
B0029,3. BatteryAgingARC_25-44,74,discharge,43,-1972.61
B0029,3. BatteryAgingARC_25-44,75,charge,43,-1988.875
B0029,3. BatteryAgingARC_25-44,76,discharge,43,-1962.704
B0029,3. BatteryAgingARC_25-44,77,charge,43,-1982.829
B0029,3. BatteryAgingARC_25-44,78,discharge,43,-1989.266
B0029,3. BatteryAgingARC_25-44,79,charge,43,-1955.469
B0029,3. BatteryAgingARC_25-44,80,discharge,43,-1982.469
B0029,3. BatteryAgingARC_25-44,81,charge,43,-1955.329
B0029,3. BatteryAgingARC_25-44,82,discharge,43,-1991.25
B0029,3. BatteryAgingARC_25-44,83,impedance,43,-1971.219
B0029,3. BatteryAgingARC_25-44,84,charge,43,-1984.766
B0029,3. BatteryAgingARC_25-44,85,impedance,43,-2006.782
B0029,3. BatteryAgingARC_25-44,86,discharge,43,-1974.938
B0029,3. BatteryAgingARC_25-44,87,charge,43,-1995.094
B0029,3. BatteryAgingARC_25-44,88,discharge,43,-1979.875
B0029,3. BatteryAgingARC_25-44,89,charge,43,-2007.063
B0029,3. BatteryAgingARC_25-44,90,discharge,43,-1955.125
B0029,3. BatteryAgingARC_25-44,91,charge,43,-1998.672
B0029,3. BatteryAgingARC_25-44,92,discharge,43,-1975.063
B0029,3. BatteryAgingARC_25-44,93,charge,43,-1964.938
