Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0048,4. BatteryAgingARC_45_46_47_48,34,impedance,24,-1999.5
B0048,4. BatteryAgingARC_45_46_47_48,35,charge,4,-2006.719
B0048,4. BatteryAgingARC_45_46_47_48,36,impedance,24,-1978.594
B0048,4. BatteryAgingARC_45_46_47_48,37,discharge,4,-1985.688
B0048,4. BatteryAgingARC_45_46_47_48,38,charge,4,-2001.172
B0048,4. BatteryAgingARC_45_46_47_48,39,discharge,4,-1972.657
B0048,4. BatteryAgingARC_45_46_47_48,40,charge,4,-1981.735
B0048,4. BatteryAgingARC_45_46_47_48,41,discharge,4,-1952.313
B0048,4. BatteryAgingARC_45_46_47_48,42,charge,4,-1974.391
B0048,4. BatteryAgingARC_45_46_47_48,43,discharge,4,-2008.172
B0048,4. BatteryAgingARC_45_46_47_48,44,charge,4,-2001.469
B0048,4. BatteryAgingARC_45_46_47_48,45,discharge,4,-1970.985
B0048,4. BatteryAgingARC_45_46_47_48,46,impedance,24,-2009.266
B0048,4. BatteryAgingARC_45_46_47_48,47,charge,4,-1956.094
B0048,4. BatteryAgingARC_45_46_47_48,48,impedance,24,-1987.813
B0048,4. BatteryAgingARC_45_46_47_48,49,discharge,4,-1994.5
B0048,4. BatteryAgingARC_45_46_47_48,50,charge,4,-2009.204
B0048,4. BatteryAgingARC_45_46_47_48,51,discharge,4,-1980.297
B0048,4. BatteryAgingARC_45_46_47_48,52,charge,4,-1957.157
B0048,4. BatteryAgingARC_45_46_47_48,53,discharge,4,-1991.485
B0048,4. BatteryAgingARC_45_46_47_48,54,charge,4,-1952.516
B0048,4. BatteryAgingARC_45_46_47_48,55,discharge,4,-1980.235
B0048,4. BatteryAgingARC_45_46_47_48,56,charge,4,-1998.407
B0048,4. BatteryAgingARC_45_46_47_48,57,discharge,4,-1970.079
B0048,4. BatteryAgingARC_45_46_47_48,58,impedance,24,-1979.86
B0048,4. BatteryAgingARC_45_46_47_48,59,charge,4,-1986.375
B0048,4. BatteryAgingARC_45_46_47_48,60,impedance,24,-1954.438
B0048,4. BatteryAgingARC_45_46_47_48,61,discharge,4,-1960.907
B0048,4. BatteryAgingARC_45_46_47_48,62,charge,4,-1994.235
B0048,4. BatteryAgingARC_45_46_47_48,63,discharge,4,-1961.797
B0048,4. BatteryAgingARC_45_46_47_48,64,charge,4,-1968.875
B0048,4. BatteryAgingARC_45_46_47_48,65,discharge,4,-1996.547
B0048,4. BatteryAgingARC_45_46_47_48,66,charge,4,-1974.891
B0048,4. BatteryAgingARC_45_46_47_48,67,discharge,4,-2002.204
B0048,4. BatteryAgingARC_45_46_47_48,68,charge,4,-1974.907
B0048,4. BatteryAgingARC_45_46_47_48,69,discharge,4,-2006.125
B0048,4. BatteryAgingARC_45_46_47_48,70,impedance,24,-1997.875
B0048,4. BatteryAgingARC_45_46_47_48,71,charge,4,63532.0
B0048,4. BatteryAgingARC_45_46_47_48,72,impedance,24,-1975.016
B0048,4. BatteryAgingARC_45_46_47_48,73,discharge,4,-1981.141
B0048,4. BatteryAgingARC_45_46_47_48,74,charge,4,-1995.157
B0048,4. BatteryAgingARC_45_46_47_48,75,discharge,4,-1968.188
B0048,4. BatteryAgingARC_45_46_47_48,76,charge,4,-1952.266
B0048,4. BatteryAgingARC_45_46_47_48,77,discharge,4,-1985.829
B0048,4. BatteryAgingARC_45_46_47_48,78,charge,4,-2004.438
B0048,4. BatteryAgingARC_45_46_47_48,79,discharge,4,-1971.594
B0048,4. BatteryAgingARC_45_46_47_48,80,charge,4,-1970.641
B0048,4. BatteryAgingARC_45_46_47_48,81,discharge,4,-2002.704
B0048,4. BatteryAgingARC_45_46_47_48,82,impedance,24,-1961.579
B0048,4. BatteryAgingARC_45_46_47_48,83,charge,4,-1967.438
B0048,4. BatteryAgingARC_45_46_47_48,84,impedance,24,-1998.204
B0048,4. BatteryAgingARC_45_46_47_48,85,discharge,4,-1956.954
B0048,4. BatteryAgingARC_45_46_47_48,86,impedance,24,-1981.938
B0048,4. BatteryAgingARC_45_46_47_48,87,charge,4,-1987.625
B0048,4. BatteryAgingARC_45_46_47_48,88,impedance,24,-1960.516
B0048,4. BatteryAgingARC_45_46_47_48,89,discharge,4,-1966.047
B0048,4. BatteryAgingARC_45_46_47_48,90,charge,4,-1966.938
B0048,4. BatteryAgingARC_45_46_47_48,91,discharge,4,-1997.266
B0048,4. BatteryAgingARC_45_46_47_48,92,charge,4,-1986.75
B0048,4. BatteryAgingARC_45_46_47_48,93,discharge,4,-1952.922
B0048,4. BatteryAgingARC_45_46_47_48,94,charge,4,-1990.172
B0048,4. BatteryAgingARC_45_46_47_48,95,discharge,4,-1960.61
B0048,4. BatteryAgingARC_45_46_47_48,96,charge,4,-1981.469
B0048,4. BatteryAgingARC_45_46_47_48,97,discharge,4,-1951.172
B0048,4. BatteryAgingARC_45_46_47_48,98,impedance,24,-1971.094
B0048,4. BatteryAgingARC_45_46_47_48,99,charge,4,-1976.375
B0048,4. BatteryAgingARC_45_46_47_48,100,impedance,24,-2005.188
B0048,4. BatteryAgingARC_45_46_47_48,101,discharge,4,-1950.5
B0048,4. BatteryAgingARC_45_46_47_48,102,charge,4,-1976.219
B0048,4. BatteryAgingARC_45_46_47_48,103,discharge,4,-2006.688
B0048,4. BatteryAgingARC_45_46_47_48,104,charge,4,-1974.829
B0048,4. BatteryAgingARC_45_46_47_48,105,discharge,4,-2002.094
B0048,4. BatteryAgingARC_45_46_47_48,106,charge,4,-2005.719
B0048,4. BatteryAgingARC_45_46_47_48,107,discharge,4,-1973.61
B0048,4. BatteryAgingARC_45_46_47_48,108,charge,4,-1996.235
B0048,4. BatteryAgingARC_45_46_47_48,109,discharge,4,-1965.172
B0048,4. BatteryAgingARC_45_46_47_48,110,impedance,24,-1962.875
B0048,4. BatteryAgingARC_45_46_47_48,111,charge,4,-1967.938
B0048,4. BatteryAgingARC_45_46_47_48,112,impedance,24,-1996.829
B0048,4. BatteryAgingARC_45_46_47_48,113,discharge,4,-2001.875
B0048,4. BatteryAgingARC_45_46_47_48,114,charge,4,-1962.782
B0048,4. BatteryAgingARC_45_46_47_48,115,discharge,4,-1987.563
B0048,4. BatteryAgingARC_45_46_47_48,116,charge,4,-1981.735
B0048,4. BatteryAgingARC_45_46_47_48,117,discharge,4,-2006.766
B0048,4. BatteryAgingARC_45_46_47_48,118,charge,4,-1961.844
B0048,4. BatteryAgingARC_45_46_47_48,119,discharge,4,-1985.25
B0048,4. BatteryAgingARC_45_46_47_48,120,charge,4,-1960.063
B0048,4. BatteryAgingARC_45_46_47_48,121,discharge,4,63547.0
B0048,4. BatteryAgingARC_45_46_47_48,122,impedance,24,-1997.766
B0048,4. BatteryAgingARC_45_46_47_48,123,charge,4,-2002.422
B0048,4. BatteryAgingARC_45_46_47_48,124,impedance,24,-1968.063
B0048,4. BatteryAgingARC_45_46_47_48,125,discharge,4,-1972.625
B0048,4. BatteryAgingARC_45_46_47_48,126,charge,4,-1989.813
B0048,4. BatteryAgingARC_45_46_47_48,127,discharge,4,-1958.032
B0048,4. BatteryAgingARC_45_46_47_48,128,charge,4,-1999.11
B0048,4. BatteryAgingARC_45_46_47_48,129,discharge,4,-1963.704
B0048,4. BatteryAgingARC_45_46_47_48,130,charge,4,-1978.188
B0048,4. BatteryAgingARC_45_46_47_48,131,discharge,4,-2001.329
B0048,4. BatteryAgingARC_45_46_47_48,132,charge,4,-1991.204
B0048,4. BatteryAgingARC_45_46_47_48,133,discharge,4,-1959.016
B0048,4. BatteryAgingARC_45_46_47_48,134,impedance,24,-1983.766
B0048,4. BatteryAgingARC_45_46_47_48,135,charge,4,-1988.047
B0048,4. BatteryAgingARC_45_46_47_48,136,impedance,24,-1956.11
B0048,4. BatteryAgingARC_45_46_47_48,137,discharge,4,-1981.079
B0048,4. BatteryAgingARC_45_46_47_48,138,impedance,24,-1991.657
B0048,4. BatteryAgingARC_45_46_47_48,139,charge,4,-1995.891
B0048,4. BatteryAgingARC_45_46_47_48,140,impedance,24,-1956.079
B0048,4. BatteryAgingARC_45_46_47_48,141,discharge,4,-1960.36
B0048,4. BatteryAgingARC_45_46_47_48,142,charge,4,-1978.125
B0048,4. BatteryAgingARC_45_46_47_48,143,discharge,4,-2007.219
B0048,4. BatteryAgingARC_45_46_47_48,144,charge,4,-1987.547
B0048,4. BatteryAgingARC_45_46_47_48,145,discharge,4,-1950.719
B0048,4. BatteryAgingARC_45_46_47_48,146,charge,4,-1982.875
B0048,4. BatteryAgingARC_45_46_47_48,147,discharge,4,-2005.579
B0048,4. BatteryAgingARC_45_46_47_48,148,charge,4,-1995.297
B0048,4. BatteryAgingARC_45_46_47_48,149,discharge,4,-1963.344
B0048,4. BatteryAgingARC_45_46_47_48,150,impedance,24,-1992.5
B0048,4. BatteryAgingARC_45_46_47_48,151,charge,4,-1996.407
B0048,4. BatteryAgingARC_45_46_47_48,152,impedance,24,-1965.891
B0048,4. BatteryAgingARC_45_46_47_48,153,discharge,4,-1987.891
B0048,4. BatteryAgingARC_45_46_47_48,154,impedance,24,63545.0
B0048,4. BatteryAgingARC_45_46_47_48,155,charge,4,-1994.86
B0048,4. BatteryAgingARC_45_46_47_48,156,impedance,24,-1959.125
B0048,4. BatteryAgingARC_45_46_47_48,157,discharge,4,-1962.782
B0048,4. BatteryAgingARC_45_46_47_48,158,charge,4,-1970.594
B0048,4. BatteryAgingARC_45_46_47_48,159,discharge,4,-1997.516
B0048,4. BatteryAgingARC_45_46_47_48,160,charge,4,-1953.875
B0048,4. BatteryAgingARC_45_46_47_48,161,discharge,4,-1977.969
B0048,4. BatteryAgingARC_45_46_47_48,162,charge,4,-2002.813
B0048,4. BatteryAgingARC_45_46_47_48,163,discharge,4,-1970.657
B0048,4. BatteryAgingARC_45_46_47_48,164,charge,4,-1955.157
B0048,4. BatteryAgingARC_45_46_47_48,165,discharge,4,-1980.672
B0048,4. BatteryAgingARC_45_46_47_48,166,impedance,24,-1989.141
B0048,4. BatteryAgingARC_45_46_47_48,167,charge,4,-1991.407
B0048,4. BatteryAgingARC_45_46_47_48,168,impedance,24,-1954.641
B0048,4. BatteryAgingARC_45_46_47_48,169,discharge,4,-2002.063
B0048,4. BatteryAgingARC_45_46_47_48,170,impedance,24,-1992.547
B0048,4. BatteryAgingARC_45_46_47_48,171,charge,4,-1995.454
B0048,4. BatteryAgingARC_45_46_47_48,172,impedance,24,-1957.954
B0048,4. BatteryAgingARC_45_46_47_48,173,discharge,4,-1961.032
B0048,4. BatteryAgingARC_45_46_47_48,174,charge,4,-1990.797
B0048,4. BatteryAgingARC_45_46_47_48,175,discharge,4,-1953.391
B0048,4. BatteryAgingARC_45_46_47_48,176,charge,4,-2007.188
B0048,4. BatteryAgingARC_45_46_47_48,177,discharge,4,-1967.891
B0048,4. BatteryAgingARC_45_46_47_48,178,charge,4,63546.0
B0048,4. BatteryAgingARC_45_46_47_48,179,discharge,4,-1956.282
B0048,4. BatteryAgingARC_45_46_47_48,180,charge,4,-1984.797
B0048,4. BatteryAgingARC_45_46_47_48,181,discharge,4,-2004.625
B0048,4. BatteryAgingARC_45_46_47_48,182,impedance,24,-2008.875
B0048,4. BatteryAgingARC_45_46_47_48,183,charge,4,-1951.735
B0048,4. BatteryAgingARC_45_46_47_48,184,impedance,24,-1971.329
