Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0028,2. BatteryAgingARC_25_26_27_28_P1,29,charge,24,-1960.079
B0028,2. BatteryAgingARC_25_26_27_28_P1,30,impedance,24,-1949.297
B0028,2. BatteryAgingARC_25_26_27_28_P1,31,discharge,24,-1982.172
B0028,2. BatteryAgingARC_25_26_27_28_P1,32,impedance,24,-2008.438
B0028,2. BatteryAgingARC_25_26_27_28_P1,33,charge,24,-1964.032
B0028,2. BatteryAgingARC_25_26_27_28_P1,34,impedance,24,-1967.329
B0028,2. BatteryAgingARC_25_26_27_28_P1,35,discharge,24,-1982.86
B0028,2. BatteryAgingARC_25_26_27_28_P1,36,charge,24,-1998.032
B0028,2. BatteryAgingARC_25_26_27_28_P1,37,discharge,24,-2008.188
B0028,2. BatteryAgingARC_25_26_27_28_P1,38,charge,24,-1978.282
B0028,2. BatteryAgingARC_25_26_27_28_P1,39,discharge,24,-1951.016
B0028,2. BatteryAgingARC_25_26_27_28_P1,40,charge,24,-1990.86
B0028,2. BatteryAgingARC_25_26_27_28_P1,41,discharge,24,-2003.938
B0028,2. BatteryAgingARC_25_26_27_28_P1,42,charge,24,-2001.75
B0028,2. BatteryAgingARC_25_26_27_28_P1,43,discharge,24,-1964.875
B0028,2. BatteryAgingARC_25_26_27_28_P1,44,impedance,24,-1976.641
B0028,2. BatteryAgingARC_25_26_27_28_P1,45,charge,24,-1991.5
B0028,2. BatteryAgingARC_25_26_27_28_P1,46,impedance,24,-1974.829
B0028,2. BatteryAgingARC_25_26_27_28_P1,47,discharge,24,-1974.985
B0028,2. BatteryAgingARC_25_26_27_28_P1,48,impedance,24,-1967.235
B0028,2. BatteryAgingARC_25_26_27_28_P1,49,charge,24,-1981.954
B0028,2. BatteryAgingARC_25_26_27_28_P1,50,impedance,24,-2008.829
B0028,2. BatteryAgingARC_25_26_27_28_P1,51,discharge,24,-1963.407
B0028,2. BatteryAgingARC_25_26_27_28_P1,52,charge,24,-1988.219
B0028,2. BatteryAgingARC_25_26_27_28_P1,53,discharge,24,-1969.547
B0028,2. BatteryAgingARC_25_26_27_28_P1,54,charge,24,-2005.516
B0028,2. BatteryAgingARC_25_26_27_28_P1,55,discharge,24,-2001.704
B0028,2. BatteryAgingARC_25_26_27_28_P1,56,charge,24,-1991.016
B0028,2. BatteryAgingARC_25_26_27_28_P1,57,discharge,24,-1957.719
B0028,2. BatteryAgingARC_25_26_27_28_P1,58,charge,24,-1964.782
B0028,2. BatteryAgingARC_25_26_27_28_P1,59,discharge,24,-1962.375
B0028,2. BatteryAgingARC_25_26_27_28_P1,60,impedance,24,-1971.422
B0028,2. BatteryAgingARC_25_26_27_28_P1,61,charge,24,-1985.454
B0028,2. BatteryAgingARC_25_26_27_28_P1,62,impedance,24,-2003.969
B0028,2. BatteryAgingARC_25_26_27_28_P1,63,impedance,24,-1955.688
B0028,2. BatteryAgingARC_25_26_27_28_P1,64,charge,24,-1969.516
B0028,2. BatteryAgingARC_25_26_27_28_P1,65,impedance,24,-1976.141
B0028,2. BatteryAgingARC_25_26_27_28_P1,66,discharge,24,-1990.016
B0028,2. BatteryAgingARC_25_26_27_28_P1,67,charge,24,-1971.641
B0028,2. BatteryAgingARC_25_26_27_28_P1,68,discharge,24,-2007.86
B0028,2. BatteryAgingARC_25_26_27_28_P1,69,charge,24,-1973.094
B0028,2. BatteryAgingARC_25_26_27_28_P1,70,discharge,24,-1983.954
B0028,2. BatteryAgingARC_25_26_27_28_P1,71,charge,24,-1973.969
B0028,2. BatteryAgingARC_25_26_27_28_P1,72,discharge,24,-1971.844
B0028,2. BatteryAgingARC_25_26_27_28_P1,73,charge,24,-1980.063
B0028,2. BatteryAgingARC_25_26_27_28_P1,74,discharge,24,-1959.797
B0028,2. BatteryAgingARC_25_26_27_28_P1,75,impedance,24,-1967.141
B0028,2. BatteryAgingARC_25_26_27_28_P1,76,charge,24,-1980.641
B0028,2. BatteryAgingARC_25_26_27_28_P1,77,impedance,24,-1986.516
B0028,2. BatteryAgingARC_25_26_27_28_P1,78,discharge,24,-1954.922
B0028,2. BatteryAgingARC_25_26_27_28_P1,79,impedance,24,-1969.5
B0028,2. BatteryAgingARC_25_26_27_28_P1,80,charge,24,-1982.282
