Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0053,6. BatteryAgingARC_53_54_55_56,66,impedance,24,-1994.969
B0053,6. BatteryAgingARC_53_54_55_56,67,charge,4,-2005.922
B0053,6. BatteryAgingARC_53_54_55_56,68,impedance,24,-1987.219
B0053,6. BatteryAgingARC_53_54_55_56,69,discharge,4,-1998.141
B0053,6. BatteryAgingARC_53_54_55_56,70,charge,4,-1993.547
B0053,6. BatteryAgingARC_53_54_55_56,71,discharge,4,-1971.313
B0053,6. BatteryAgingARC_53_54_55_56,72,charge,4,-1957.282
B0053,6. BatteryAgingARC_53_54_55_56,73,discharge,4,-1997.063
B0053,6. BatteryAgingARC_53_54_55_56,74,charge,4,-1963.547
B0053,6. BatteryAgingARC_53_54_55_56,75,discharge,4,-2001.032
B0053,6. BatteryAgingARC_53_54_55_56,76,charge,4,-1950.61
B0053,6. BatteryAgingARC_53_54_55_56,77,discharge,4,-1992.782
B0053,6. BatteryAgingARC_53_54_55_56,78,impedance,24,-1956.11
B0053,6. BatteryAgingARC_53_54_55_56,79,charge,4,-1966.75
B0053,6. BatteryAgingARC_53_54_55_56,80,impedance,24,-2007.36
B0053,6. BatteryAgingARC_53_54_55_56,81,discharge,4,-1957.954
B0053,6. BatteryAgingARC_53_54_55_56,82,charge,4,-1966.219
B0053,6. BatteryAgingARC_53_54_55_56,83,discharge,4,-2003.266
B0053,6. BatteryAgingARC_53_54_55_56,84,charge,4,-1996.36
B0053,6. BatteryAgingARC_53_54_55_56,85,discharge,4,-1974.891
B0053,6. BatteryAgingARC_53_54_55_56,86,charge,4,63575.0
B0053,6. BatteryAgingARC_53_54_55_56,87,discharge,4,-1998.735
B0053,6. BatteryAgingARC_53_54_55_56,88,charge,4,-1979.766
B0053,6. BatteryAgingARC_53_54_55_56,89,discharge,4,-1960.032
B0053,6. BatteryAgingARC_53_54_55_56,90,impedance,24,-1993.094
B0053,6. BatteryAgingARC_53_54_55_56,91,charge,4,-2003.235
B0053,6. BatteryAgingARC_53_54_55_56,92,impedance,24,-1981.313
B0053,6. BatteryAgingARC_53_54_55_56,93,discharge,4,-1991.485
B0053,6. BatteryAgingARC_53_54_55_56,94,charge,4,-1969.985
B0053,6. BatteryAgingARC_53_54_55_56,95,discharge,4,-2006.829
B0053,6. BatteryAgingARC_53_54_55_56,96,charge,4,-1980.688
B0053,6. BatteryAgingARC_53_54_55_56,97,discharge,4,-1960.594
B0053,6. BatteryAgingARC_53_54_55_56,98,charge,4,-1950.735
B0053,6. BatteryAgingARC_53_54_55_56,99,discharge,4,-1987.719
B0053,6. BatteryAgingARC_53_54_55_56,100,charge,4,-2000.047
B0053,6. BatteryAgingARC_53_54_55_56,101,discharge,4,-1975.719
B0053,6. BatteryAgingARC_53_54_55_56,102,impedance,24,-1955.266
B0053,6. BatteryAgingARC_53_54_55_56,103,charge,4,-1965.141
B0053,6. BatteryAgingARC_53_54_55_56,104,impedance,24,-2004.61
B0053,6. BatteryAgingARC_53_54_55_56,105,discharge,4,-1976.563
B0053,6. BatteryAgingARC_53_54_55_56,106,impedance,24,-1984.375
B0053,6. BatteryAgingARC_53_54_55_56,107,charge,4,-1994.11
B0053,6. BatteryAgingARC_53_54_55_56,108,impedance,24,-1969.657
B0053,6. BatteryAgingARC_53_54_55_56,109,discharge,4,-1977.891
B0053,6. BatteryAgingARC_53_54_55_56,110,charge,4,-2001.266
B0053,6. BatteryAgingARC_53_54_55_56,111,discharge,4,-1976.032
B0053,6. BatteryAgingARC_53_54_55_56,112,charge,4,-2004.047
B0053,6. BatteryAgingARC_53_54_55_56,113,discharge,4,-1983.094
B0053,6. BatteryAgingARC_53_54_55_56,114,charge,4,-2009.157
B0053,6. BatteryAgingARC_53_54_55_56,115,discharge,4,-1988.985
B0053,6. BatteryAgingARC_53_54_55_56,116,charge,4,-1959.141
B0053,6. BatteryAgingARC_53_54_55_56,117,discharge,4,-1997.985
B0053,6. BatteryAgingARC_53_54_55_56,118,impedance,24,-1972.032
B0053,6. BatteryAgingARC_53_54_55_56,119,charge,4,-1981.469
B0053,6. BatteryAgingARC_53_54_55_56,120,impedance,24,-1958.797
B0053,6. BatteryAgingARC_53_54_55_56,121,discharge,4,-1968.094
B0053,6. BatteryAgingARC_53_54_55_56,122,charge,4,-1960.704
B0053,6. BatteryAgingARC_53_54_55_56,123,discharge,4,-1996.579
B0053,6. BatteryAgingARC_53_54_55_56,124,charge,4,-1976.782
B0053,6. BatteryAgingARC_53_54_55_56,125,discharge,4,-1950.219
B0053,6. BatteryAgingARC_53_54_55_56,126,charge,4,-1971.125
B0053,6. BatteryAgingARC_53_54_55_56,127,discharge,4,-2009.11
B0053,6. BatteryAgingARC_53_54_55_56,128,charge,4,-1951.829
B0053,6. BatteryAgingARC_53_54_55_56,129,discharge,4,-1989.563
B0053,6. BatteryAgingARC_53_54_55_56,130,impedance,24,-1978.422
B0053,6. BatteryAgingARC_53_54_55_56,131,charge,4,-1987.204
B0053,6. BatteryAgingARC_53_54_55_56,132,impedance,24,-1964.954
B0053,6. BatteryAgingARC_53_54_55_56,133,discharge,4,-1973.672
B0053,6. BatteryAgingARC_53_54_55_56,134,charge,4,-1955.75
B0053,6. BatteryAgingARC_53_54_55_56,135,discharge,4,-1992.313
B0053,6. BatteryAgingARC_53_54_55_56,136,charge,4,-1999.829
B0053,6. BatteryAgingARC_53_54_55_56,137,discharge,4,-1976.922
