Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0054,6. BatteryAgingARC_53_54_55_56,120,impedance,24,-1976.907
B0054,6. BatteryAgingARC_53_54_55_56,121,discharge,4,-1990.204
B0054,6. BatteryAgingARC_53_54_55_56,122,charge,4,-1983.032
B0054,6. BatteryAgingARC_53_54_55_56,123,discharge,4,-1965.61
B0054,6. BatteryAgingARC_53_54_55_56,124,charge,4,-1996.563
B0054,6. BatteryAgingARC_53_54_55_56,125,discharge,4,-1983.313
B0054,6. BatteryAgingARC_53_54_55_56,126,charge,4,-1987.875
B0054,6. BatteryAgingARC_53_54_55_56,127,discharge,4,-1971.36
B0054,6. BatteryAgingARC_53_54_55_56,128,charge,4,-1989.532
B0054,6. BatteryAgingARC_53_54_55_56,129,discharge,4,-1974.344
B0054,6. BatteryAgingARC_53_54_55_56,130,impedance,24,-1993.282
B0054,6. BatteryAgingARC_53_54_55_56,131,charge,4,-2006.204
B0054,6. BatteryAgingARC_53_54_55_56,132,impedance,24,-1990.86
B0054,6. BatteryAgingARC_53_54_55_56,133,discharge,4,-2003.719
B0054,6. BatteryAgingARC_53_54_55_56,134,charge,4,-2000.922
B0054,6. BatteryAgingARC_53_54_55_56,135,discharge,4,-1986.672
B0054,6. BatteryAgingARC_53_54_55_56,136,charge,4,-1998.141
B0054,6. BatteryAgingARC_53_54_55_56,137,discharge,4,-1983.875
B0054,6. BatteryAgingARC_53_54_55_56,138,charge,4,-1956.141
B0054,6. BatteryAgingARC_53_54_55_56,139,discharge,4,-1998.688
B0054,6. BatteryAgingARC_53_54_55_56,140,charge,4,-1990.219
B0054,6. BatteryAgingARC_53_54_55_56,141,discharge,4,-1972.547
B0054,6. BatteryAgingARC_53_54_55_56,142,impedance,24,-1954.657
B0054,6. BatteryAgingARC_53_54_55_56,143,charge,4,-1967.188
B0054,6. BatteryAgingARC_53_54_55_56,144,impedance,24,-2009.204
B0054,6. BatteryAgingARC_53_54_55_56,145,discharge,4,-1961.516
B0054,6. BatteryAgingARC_53_54_55_56,146,charge,4,-1984.579
B0054,6. BatteryAgingARC_53_54_55_56,147,discharge,4,-1965.235
B0054,6. BatteryAgingARC_53_54_55_56,148,charge,4,-1954.407
B0054,6. BatteryAgingARC_53_54_55_56,149,discharge,4,-1998.344
B0054,6. BatteryAgingARC_53_54_55_56,150,charge,4,-2009.204
B0054,6. BatteryAgingARC_53_54_55_56,151,discharge,4,-1992.563
B0054,6. BatteryAgingARC_53_54_55_56,152,charge,4,-1954.079
B0054,6. BatteryAgingARC_53_54_55_56,153,discharge,4,-1998.391
B0054,6. BatteryAgingARC_53_54_55_56,154,impedance,24,-1952.985
B0054,6. BatteryAgingARC_53_54_55_56,155,charge,4,-1964.094
B0054,6. BatteryAgingARC_53_54_55_56,156,impedance,24,-2008.219
B0054,6. BatteryAgingARC_53_54_55_56,157,discharge,4,-1959.797
B0054,6. BatteryAgingARC_53_54_55_56,158,charge,4,-1994.985
B0054,6. BatteryAgingARC_53_54_55_56,159,discharge,4,-1978.844
B0054,6. BatteryAgingARC_53_54_55_56,160,charge,4,-1999.032
B0054,6. BatteryAgingARC_53_54_55_56,161,discharge,4,-1980.297
B0054,6. BatteryAgingARC_53_54_55_56,162,charge,4,-2008.86
B0054,6. BatteryAgingARC_53_54_55_56,163,discharge,4,-1988.219
B0054,6. BatteryAgingARC_53_54_55_56,164,charge,4,-2003.485
B0054,6. BatteryAgingARC_53_54_55_56,165,discharge,4,-1984.891
B0054,6. BatteryAgingARC_53_54_55_56,166,impedance,24,-1958.672
B0054,6. BatteryAgingARC_53_54_55_56,167,charge,4,-1970.282
B0054,6. BatteryAgingARC_53_54_55_56,168,impedance,24,-1953.204
B0054,6. BatteryAgingARC_53_54_55_56,169,discharge,4,-2004.813
B0054,6. BatteryAgingARC_53_54_55_56,170,impedance,24,-1992.672
B0054,6. BatteryAgingARC_53_54_55_56,171,charge,4,-2004.172
B0054,6. BatteryAgingARC_53_54_55_56,172,impedance,24,-1985.172
B0054,6. BatteryAgingARC_53_54_55_56,173,discharge,4,-1996.469
B0054,6. BatteryAgingARC_53_54_55_56,174,charge,4,-1981.86
B0054,6. BatteryAgingARC_53_54_55_56,175,discharge,4,-1961.11
B0054,6. BatteryAgingARC_53_54_55_56,176,charge,4,-1977.813
B0054,6. BatteryAgingARC_53_54_55_56,177,discharge,4,-1959.719
B0054,6. BatteryAgingARC_53_54_55_56,178,charge,4,-1986.266
B0054,6. BatteryAgingARC_53_54_55_56,179,discharge,4,-1967.422
B0054,6. BatteryAgingARC_53_54_55_56,180,charge,4,-1976.063
B0054,6. BatteryAgingARC_53_54_55_56,181,discharge,4,63578.0
B0054,6. BatteryAgingARC_53_54_55_56,182,impedance,24,-1994.969
B0054,6. BatteryAgingARC_53_54_55_56,183,charge,4,-2005.922
B0054,6. BatteryAgingARC_53_54_55_56,184,impedance,24,-1987.219
B0054,6. BatteryAgingARC_53_54_55_56,185,discharge,4,-1998.141
B0054,6. BatteryAgingARC_53_54_55_56,186,charge,4,-1993.547
B0054,6. BatteryAgingARC_53_54_55_56,187,discharge,4,-1971.313
B0054,6. BatteryAgingARC_53_54_55_56,188,charge,4,-1957.282
B0054,6. BatteryAgingARC_53_54_55_56,189,discharge,4,-1997.063
B0054,6. BatteryAgingARC_53_54_55_56,190,charge,4,-1963.547
B0054,6. BatteryAgingARC_53_54_55_56,191,discharge,4,-2001.032
B0054,6. BatteryAgingARC_53_54_55_56,192,charge,4,-1950.61
B0054,6. BatteryAgingARC_53_54_55_56,193,discharge,4,-1992.782
B0054,6. BatteryAgingARC_53_54_55_56,194,impedance,24,-1956.11
B0054,6. BatteryAgingARC_53_54_55_56,195,charge,4,-1966.75
B0054,6. BatteryAgingARC_53_54_55_56,196,impedance,24,-2007.36
B0054,6. BatteryAgingARC_53_54_55_56,197,discharge,4,-1957.954
B0054,6. BatteryAgingARC_53_54_55_56,198,charge,4,-1966.219
B0054,6. BatteryAgingARC_53_54_55_56,199,discharge,4,-2003.266
B0054,6. BatteryAgingARC_53_54_55_56,200,charge,4,-1996.36
B0054,6. BatteryAgingARC_53_54_55_56,201,discharge,4,-1974.891
B0054,6. BatteryAgingARC_53_54_55_56,202,charge,4,63575.0
B0054,6. BatteryAgingARC_53_54_55_56,203,discharge,4,-1998.735
B0054,6. BatteryAgingARC_53_54_55_56,204,charge,4,-1979.766
B0054,6. BatteryAgingARC_53_54_55_56,205,discharge,4,-1960.032
B0054,6. BatteryAgingARC_53_54_55_56,206,impedance,24,-1993.094
B0054,6. BatteryAgingARC_53_54_55_56,207,charge,4,-2003.235
B0054,6. BatteryAgingARC_53_54_55_56,208,impedance,24,-1981.313
B0054,6. BatteryAgingARC_53_54_55_56,209,discharge,4,-1991.485
B0054,6. BatteryAgingARC_53_54_55_56,210,charge,4,-1969.985
B0054,6. BatteryAgingARC_53_54_55_56,211,discharge,4,-2006.829
B0054,6. BatteryAgingARC_53_54_55_56,212,charge,4,-1980.688
B0054,6. BatteryAgingARC_53_54_55_56,213,discharge,4,-1960.594
B0054,6. BatteryAgingARC_53_54_55_56,214,charge,4,-1950.735
B0054,6. BatteryAgingARC_53_54_55_56,215,discharge,4,-1987.719
B0054,6. BatteryAgingARC_53_54_55_56,216,charge,4,-2000.047
B0054,6. BatteryAgingARC_53_54_55_56,217,discharge,4,-1975.719
B0054,6. BatteryAgingARC_53_54_55_56,218,impedance,24,-1955.266
B0054,6. BatteryAgingARC_53_54_55_56,219,charge,4,-1965.141
B0054,6. BatteryAgingARC_53_54_55_56,220,impedance,24,-2004.61
B0054,6. BatteryAgingARC_53_54_55_56,221,discharge,4,-1976.563
B0054,6. BatteryAgingARC_53_54_55_56,222,impedance,24,-1984.375
B0054,6. BatteryAgingARC_53_54_55_56,223,charge,4,-1994.11
B0054,6. BatteryAgingARC_53_54_55_56,224,impedance,24,-1969.657
B0054,6. BatteryAgingARC_53_54_55_56,225,discharge,4,-1977.891
B0054,6. BatteryAgingARC_53_54_55_56,226,charge,4,-2001.266
B0054,6. BatteryAgingARC_53_54_55_56,227,discharge,4,-1976.032
B0054,6. BatteryAgingARC_53_54_55_56,228,charge,4,-2004.047
B0054,6. BatteryAgingARC_53_54_55_56,229,discharge,4,-1983.094
B0054,6. BatteryAgingARC_53_54_55_56,230,charge,4,-2009.157
B0054,6. BatteryAgingARC_53_54_55_56,231,discharge,4,-1988.985
B0054,6. BatteryAgingARC_53_54_55_56,232,charge,4,-1959.141
B0054,6. BatteryAgingARC_53_54_55_56,233,discharge,4,-1997.985
B0054,6. BatteryAgingARC_53_54_55_56,234,impedance,24,-1972.032
B0054,6. BatteryAgingARC_53_54_55_56,235,charge,4,-1981.469
B0054,6. BatteryAgingARC_53_54_55_56,236,impedance,24,-1958.797
B0054,6. BatteryAgingARC_53_54_55_56,237,discharge,4,-1968.094
B0054,6. BatteryAgingARC_53_54_55_56,238,charge,4,-1960.704
B0054,6. BatteryAgingARC_53_54_55_56,239,discharge,4,-1996.579
B0054,6. BatteryAgingARC_53_54_55_56,240,charge,4,-1976.782
B0054,6. BatteryAgingARC_53_54_55_56,241,discharge,4,-1950.219
B0054,6. BatteryAgingARC_53_54_55_56,242,charge,4,-1971.125
B0054,6. BatteryAgingARC_53_54_55_56,243,discharge,4,-2009.11
B0054,6. BatteryAgingARC_53_54_55_56,244,charge,4,-1951.829
B0054,6. BatteryAgingARC_53_54_55_56,245,discharge,4,-1989.563
B0054,6. BatteryAgingARC_53_54_55_56,246,impedance,24,-1978.422
B0054,6. BatteryAgingARC_53_54_55_56,247,charge,4,-1987.204
B0054,6. BatteryAgingARC_53_54_55_56,248,impedance,24,-1964.954
B0054,6. BatteryAgingARC_53_54_55_56,249,discharge,4,-1973.672
B0054,6. BatteryAgingARC_53_54_55_56,250,charge,4,-1955.75
B0054,6. BatteryAgingARC_53_54_55_56,251,discharge,4,-1992.313
B0054,6. BatteryAgingARC_53_54_55_56,252,charge,4,-1999.829
B0054,6. BatteryAgingARC_53_54_55_56,253,discharge,4,-1976.922
