Cell_ID,Cycle,Phase,t_mean,t_min,t_max,v_mean,v_min,v_max,q_mean,q_min,q_max,Capacity_Charge_Ah,T_mean,T_min,T_max,Capacity_Discharge_Ah
5,500,Charge,735992.091355997,735992.071917369,735992.1107894153,3.8237595955357144,2.7210391,4.1999846,346.5746537247868,-4.903634643554687e-05,693.1378749817198,693.1378749817198,41.128031363690475,40.32188,42.129768,
5,500,Discharge,735992.0518715671,735992.0318195143,735992.0719173575,3.7388984293710323,2.699775,4.1931748,-354.99352050022094,-709.9294524799296,0.0,,41.459244430178884,40.882942,42.304337,709.9294524799296
5,600,Charge,735999.1978131793,735999.1784671448,735999.2171506681,3.824496804994019,2.7208788,4.2000246,344.914680443356,-4.900985378689236e-05,689.7118647878282,689.7118647878282,41.1281305514354,40.272015,42.154701,
5,600,Discharge,735999.1585099766,735999.1385447297,735999.1784671333,3.7391255747609384,2.7001357,4.1929345,-353.4157827837372,-706.7197517896662,0.0,,41.483560364242244,40.92038,42.366669,706.7197517896662
5,700,Charge,736006.8513630059,736006.8320227294,736006.8706995323,3.8250950858211183,2.7346978,4.200017,343.71365581709404,-4.10828857421875e-05,687.3714642827997,687.3714642827997,41.085106788812446,40.197216,42.217072,
5,700,Discharge,736006.8121784821,736006.7923347323,736006.8320221439,3.7393801846938772,2.7000077,4.1924858,-352.19888208009286,-704.4068227739054,0.0,,41.484874183090376,40.845543,42.429001,704.4068227739054
5,800,Charge,736013.9489253457,736013.9296950458,736013.968153515,3.825904915884477,2.7346578,4.1998568,341.7571527040597,-4.108748372395833e-05,683.4967846410217,683.4967846410217,41.106119552647414,40.32188,42.192139,
5,800,Discharge,736013.9099476659,736013.8901965339,736013.9296944601,3.739729347773872,2.7000477,4.1932468,-350.5437167306458,-701.0295867753294,0.0,,41.468529284710016,40.858009,42.354202,701.0295867753294
5,900,Charge,736021.0401506446,736021.0210013691,736021.0592909902,3.82674154776435,2.7345376,4.1997766,340.31165580249484,-4.108712768554687e-05,680.4886010656434,680.4886010656434,41.12028567250755,40.32188,42.167168,
5,900,Discharge,736021.0013344268,736020.9816585318,736021.0210007834,3.7397777769479568,2.6998074,4.1930866,-349.1991581774713,-698.2500120464782,0.0,,41.462780031755365,40.858009,42.379135,698.2500120464782
5,1000,Charge,736028.124996547,736028.1059282892,736028.1440586328,3.827465017627427,2.7345777,4.1999369,338.86901733708254,-4.108429972330729e-05,677.651149840505,677.651149840505,41.13325682645631,40.334347,42.129768,
5,1000,Discharge,736028.0863366826,736028.0667360189,736028.1059277036,3.7399765589728453,2.7000477,4.1927662,-347.8541126577923,-695.5576916850586,0.0,,41.46330474793389,40.870476,42.391602,695.5576916850586
5,1100,Charge,736035.2038177239,736035.1848360985,736035.2227932375,3.8283400527278273,2.7344975,4.1998167,337.32250098090645,-4.108783637152778e-05,674.5533586915826,674.5533586915826,41.127652216702224,40.309414,42.142235,
5,1100,Discharge,736035.1653269283,736035.1458128911,736035.1848355129,3.7403321698784464,2.7000477,4.1929264,-346.3152595050749,-692.5531943570523,0.0,,41.474246466053955,40.882942,42.391602,692.5531943570523
5,1200,Charge,736042.2759954057,736042.2570947993,736042.2948902982,3.8291487076216715,2.7346177,4.1998968,335.88738762428255,-4.108112250434028e-05,671.6860353622606,671.6860353622606,41.12399795622895,40.259548,42.142235,
5,1200,Discharge,736042.2376657486,736042.2182269449,736042.2570942136,3.7403275745535716,2.6998074,4.1927261,-344.9707830839369,-689.7775882497999,0.0,,41.46266336934524,40.858009,42.404068,689.7775882497999
5,1300,Charge,736049.3422373844,736049.323417797,736049.3610511048,3.8299746752536117,2.7344174,4.1999369,334.44935971034243,-4.108041042751736e-05,668.8064564948561,668.8064564948561,41.12204969935444,40.222149,42.154701,
5,1300,Discharge,736049.3040632565,736049.2846996845,736049.3234172113,3.7404329675231547,2.7000878,4.1927261,-343.6342808192266,-687.1135597869533,0.0,,41.483835166417684,40.882942,42.441505,687.1135597869533
5,1400,Charge,736056.4024674448,736056.3837230044,736056.4212030548,3.8307773213271603,2.7345376,4.1998568,333.11845998960075,-4.108182440863716e-05,666.0877797769302,666.0877797769302,41.11819486327161,40.234615,42.192139,
5,1400,Discharge,736056.3644385069,736056.345150077,736056.3837224187,3.7406997516496703,2.6998875,4.1929264,-342.29967097062496,-684.5275284553019,0.0,,41.49245300959808,40.882942,42.429001,684.5275284553019
5,1600,Charge,736071.6085702168,736071.5899880442,736071.6271424211,3.8328911536425903,2.734755,4.199914,330.2460119331635,-4.108218044704861e-05,660.3256382438456,660.3256382438456,41.08710242154421,40.172283,42.254471,
5,1600,Discharge,736071.5708710548,736071.5517506859,736071.5899874587,3.7409326558850227,2.700145,4.1915417,-339.3515092027306,-678.643903735009,0.0,,41.49898620302572,40.845543,42.491367,678.643903735009
5,1800,Charge,736088.8088295853,736088.7904383823,736088.8272197106,3.834466606763133,2.734755,4.1998739,326.86270038485964,-4.108429972330729e-05,653.7171921344435,653.7171921344435,41.11384406291287,40.172283,42.304337,
5,1800,Discharge,736088.7714864608,736088.7525339151,736088.7904377966,3.741182440567765,2.7000649,4.1917419,-336.368218270263,-672.7264228388298,0.0,,41.519766344627584,40.808144,42.578632,672.7264228388298
5,1900,Charge,736096.5839970546,736096.5656926578,736096.602297699,3.8357810180783822,2.7350512,4.20017,325.31858609342504,-4.108112250434028e-05,650.5809573330891,650.5809573330891,41.116049813527184,40.18475,42.329269,
5,1900,Discharge,736096.5468288865,736096.5279631467,736096.5656920722,3.7414659981907388,2.7002008,4.1915174,-334.8189856427733,-669.6039858041315,0.0,,41.521360576510276,40.858009,42.591099,669.6039858041315
5,2000,Charge,736104.583362891,736104.5651453013,736104.6015715231,3.8367991712607177,2.7351897,4.200068,323.783408120843,-4.107970174153646e-05,647.4186945669657,647.4186945669657,41.14596073864719,40.222149,42.354202,
5,2000,Discharge,736104.5463707612,736104.5275860425,736104.5651447156,3.741414592608562,2.7001791,4.1912155,-333.370746959374,-666.5615613009338,0.0,,41.5604811395134,40.845543,42.616032,666.5615613009338
5,2100,Charge,736111.6209739252,736111.6028489508,736111.6390884111,3.837090733801468,2.73543,4.1998277,322.13316496665254,-4.108253309461805e-05,644.1002161796841,644.1002161796841,41.15674875454836,40.334347,42.29187,
5,2100,Discharge,736111.58414245,736111.5654271978,736111.6028483651,3.741434663771252,2.7000189,4.1918163,-332.12960376391845,-664.112144055915,0.0,,41.50290787604328,40.870476,42.491367,664.112144055915
5,2200,Charge,736119.7078237869,736119.689774019,736119.7258722616,3.8385447793910257,2.7354231,4.1999011,320.8009807816425,-4.107793850368924e-05,641.5899401395433,641.5899401395433,41.13144920032051,40.222149,42.366669,
5,2200,Discharge,736119.6711501471,736119.6525216767,736119.6897734333,3.7418099059627328,2.7001321,4.1911683,-330.598287515392,-661.1156252944539,0.0,,41.54775772391304,40.870476,42.640965,661.1156252944539
5,2300,Charge,736126.7356161634,736126.7176474375,736126.7535785139,3.8385473857694783,2.7358236,4.1999412,319.3530935084939,-4.108182440863716e-05,638.613594611596,638.613594611596,41.16160211139729,40.334347,42.329269,
5,2300,Discharge,736126.6990798062,736126.6805092281,736126.7176468518,3.7416867358878507,2.7000518,4.1914487,-329.5645068892009,-659.0852626643066,0.0,,41.51732530965732,40.845543,42.466438,659.0852626643066
5,2400,Charge,736134.6931291752,736134.675241447,736134.7110074721,3.840289141300129,2.7357113,4.1997886,317.9206663992408,-4.107793850368924e-05,635.6849274886135,635.6849274886135,41.116392945989645,40.172283,42.391602,
5,2400,Discharge,736134.6567707937,736134.6382985725,736134.6752408614,3.7420200891951145,2.6998596,4.1906958,-327.82567839451707,-655.624570723609,0.0,,41.53769754588161,40.82061,42.603565,655.624570723609
5,2500,Charge,736141.7133921717,736141.6955912684,736141.7311904308,3.8401369501462463,2.7361922,4.200109,316.3706478110895,-4.108253309461805e-05,632.7146078182034,632.7146078182034,41.14093583912903,40.334347,42.316803,
5,2500,Discharge,736141.6771782439,736141.6587639152,736141.6955906827,3.7418543738925543,2.6998596,4.1911764,-326.79342591820114,-653.572031102383,0.0,,41.49254491768772,40.808144,42.478905,653.572031102383
5,2600,Charge,736151.885578243,736151.8678525513,736151.9032960717,3.842475142265013,2.7361324,4.1998091,315.03615947072,-4.10828857421875e-05,629.943362580763,629.943362580763,41.080869924281984,40.134842,42.379135,
5,2600,Discharge,736151.8495390209,736151.8312172648,736151.8678519657,3.7421010919166404,2.6998799,4.1906757,-325.1628088499316,-650.1803326333551,0.0,,41.50244737132933,40.783211,42.591099,650.1803326333551
5,2700,Charge,736158.8964373574,736158.8787869166,736158.9140858804,3.8415669331366766,2.7363327,4.199729,313.6989846128317,-4.108147176106771e-05,627.3842809751994,627.3842809751994,41.14005742674533,40.32188,42.29187,
5,2700,Discharge,736158.8605118414,736158.842236401,736158.8787863309,3.742024382146249,2.7,4.1910362,-324.3267024302961,-648.6554560316094,0.0,,41.491756432415315,40.82061,42.466438,648.6554560316094
5,2800,Charge,736165.9152519064,736165.897670914,736165.9328294933,3.8421985356696284,2.7364528,4.1999292,312.4670357428796,-4.108218044704861e-05,624.8940165767923,624.8940165767923,41.14185259427443,40.334347,42.329269,
5,2800,Discharge,736165.8794605527,736165.8612487739,736165.8976703283,3.7419264810038118,2.7001202,4.1907558,-323.19528538188774,-646.3729055045605,0.0,,41.50030041264295,40.845543,42.491367,646.3729055045605
5,2900,Charge,736177.8412892912,736177.8237835049,736177.8587936643,3.844760887078652,2.7368133,4.1999693,311.1476417611646,-4.107758246527778e-05,622.2811819499681,622.2811819499681,41.164537161269,40.209682,42.429001,
5,2900,Discharge,736177.8056662009,736177.7875469892,736177.8237829193,3.7426246183588763,2.6999199,4.1901951,-321.5510110504491,-643.0682540069614,0.0,,41.585644204661556,40.870476,42.665897,643.0682540069614
5,3000,Charge,736184.8391629618,736184.8217092798,736184.8566154686,3.8435907207159428,2.7368934,4.2001295,310.19766754788014,-4.108112250434028e-05,620.3946293587749,620.3946293587749,41.11253758468678,40.272015,42.329269,
5,3000,Discharge,736184.8036226413,736184.7855266018,736184.8217086942,3.7419390665920713,2.69996,4.1905956,-321.1477140980914,-642.1361759560308,0.0,,41.467955351662404,40.783211,42.453972,642.1361759560308
5,3100,Charge,736191.8455006295,736191.8281221827,736191.8628774317,3.844129922003995,2.7366531,4.199729,308.86595190288267,-4.108147176106771e-05,617.7221195575528,617.7221195575528,41.15533329693742,40.346809,42.354202,
5,3100,Discharge,736191.8100962683,736191.7920696741,736191.8281215971,3.7419644779204106,2.6998398,4.1903553,-319.90573084318606,-639.8080244546916,0.0,,41.51713121181001,40.82061,42.541233,639.8080244546916
5,3200,Charge,736200.8313914385,736200.8140824124,736200.8486957337,3.8466421724933157,2.7371337,4.1999693,307.64625265876884,-4.10807630750868e-05,615.2191850532023,615.2191850532023,41.12873640407754,40.122375,42.566166,
5,3200,Discharge,736200.7961494935,736200.7782096814,736200.8140818267,3.742262110577233,2.7000401,4.1895542,-318.37025355879075,-636.6188012020026,0.0,,41.5620035214447,40.808144,42.690872,636.6188012020026
5,3300,Charge,736207.8167627512,736207.799511617,736207.8340073087,3.845319898122066,2.7374942,4.1998892,306.6105052067612,-4.108147176106771e-05,613.124334611969,613.124334611969,41.19705978571429,40.396675,42.429001,
5,3300,Discharge,736207.781607905,736207.7636970497,736207.7995110314,3.7417947207687337,2.7001603,4.1903553,-317.8423813474015,-635.56538229874,0.0,,41.546019707364344,40.858009,42.578632,635.56538229874
5,3500,Charge,736223.6559476345,736223.6388295813,736223.673058743,3.8483994982764442,2.7370937,4.199769,304.25629014848107,-4.107652113172743e-05,608.3997513125915,608.3997513125915,41.159595039540385,40.172283,42.578632,
5,3500,Discharge,736223.6211074232,736223.6033759452,736223.6388289958,3.7443558510929855,2.7002003,4.1885929,-314.6585732085464,-629.1525594045581,0.0,,41.60689764437195,40.82061,42.740738,629.1525594045581
5,3600,Charge,736230.6238742217,736230.6068082725,736230.6409334994,3.8473923216949153,2.7371337,4.2000494,303.3282030818749,-4.108112250434028e-05,606.5584273187087,606.5584273187087,41.18789283966102,40.346809,42.441505,
5,3600,Discharge,736230.5890998292,736230.5713857325,736230.606807687,3.744379572501633,2.6998799,4.1906357,-314.33604210392,-628.5798251580507,0.0,,41.555960403331156,40.845543,42.603565,628.5798251580507
5,3700,Charge,736237.6038611197,736237.5869109135,736237.6208082192,3.848197259283276,2.7372139,4.1998491,301.268945319141,-4.10828857421875e-05,602.5035575975069,602.5035575975069,40.431772744709896,39.648621,42.690872,
5,3700,Discharge,736237.56926478,736237.5516085589,736237.5869103279,3.74420325491481,2.7000401,4.1903954,-313.3121093334632,-626.4541623919168,0.0,,41.55721793741809,40.833076,42.616032,626.4541623919168
5,3800,Charge,736249.7822033197,736249.7652820258,736249.7991182546,3.8506881363418803,2.7371337,4.1998491,300.7653139154994,-4.107227918836806e-05,601.4283003763225,601.4283003763225,41.12532929709402,40.122375,42.553699,
5,3800,Discharge,736249.7477360836,736249.7301897878,736249.7652814402,3.7457782360039564,2.7001603,4.1896343,-311.3746967690727,-622.7429618448283,0.0,,41.57832823442136,40.808144,42.728271,622.7429618448283
5,3900,Charge,736256.741133139,736256.7242581614,736256.7580033516,3.849219134384642,2.7369735,4.1998491,299.9279838719191,-4.108182440863716e-05,599.7926490444471,599.7926490444471,41.17396249537195,40.32188,42.441505,
5,3900,Discharge,736256.7067291945,736256.6891944959,736256.7242575757,3.7449103127020784,2.7,4.1901951,-311.1588462909204,-622.2255140708279,0.0,,41.54880060145166,40.845543,42.603565,622.2255140708279
5,4000,Charge,736263.7145105776,736263.6977050485,736263.7313092158,3.849805496695353,2.7375743,4.2000895,298.69090864500635,-4.108182440863716e-05,597.2795841821526,597.2795841821526,41.180216925989676,40.334347,42.478905,
5,4000,Discharge,736263.680235427,736263.6627643879,736263.6977044629,3.7447671485761584,2.7001202,4.1898746,-310.0355278961666,-620.054371370107,0.0,,41.55448313741722,40.82061,42.616032,620.054371370107
5,4100,Charge,736272.5019834177,736272.4852530953,736272.5187094653,3.852415888692946,2.7378147,4.2000494,297.3673132263361,-4.107687717013889e-05,594.6691204956426,594.6691204956426,41.1462409681881,40.172283,42.616032,
5,4100,Discharge,736272.4678694448,736272.450485186,736272.4852525096,3.745129098302829,2.7000401,4.1884727,-308.50168482520365,-616.9927457990417,0.0,,41.590479535440934,40.82061,42.728271,616.9927457990417
5,4200,Charge,736279.6999676457,736279.6832836184,736279.7166508796,3.8511984365117895,2.73803,4.2000241,296.5418912348756,-4.107758246527778e-05,593.0807431121385,593.0807431121385,41.14224147087379,40.18475,42.603565,
5,4200,Discharge,736279.6659321708,736279.6485710633,736279.6832830327,3.744075120726424,2.6997745,4.188848,-308.0872291509029,-616.0030105030721,0.0,,41.58328758480506,40.845543,42.678364,616.0030105030721
5,4300,Charge,736286.6449729159,736286.6283525696,736286.6615823879,3.8512724247476506,2.7381101,4.1998639,295.4067830899996,-4.107935248480902e-05,590.6419559054871,590.6419559054871,41.19664175809258,40.346809,42.5163,
5,4300,Discharge,736286.6110431675,736286.5937283759,736286.628351984,3.743602671934514,2.7000549,4.1894889,-307.2498411334538,-614.4130100238918,0.0,,41.57191676511861,40.858009,42.591099,614.4130100238918
5,4400,Charge,736293.5967775143,736293.5802266122,736293.6133281528,3.8515963427472917,2.7385106,4.1997037,294.16233145401645,-4.108041042751736e-05,588.3435470161472,588.3435470161472,41.2055004435512,40.359276,42.491367,
5,4400,Discharge,736293.5629705183,736293.5457135991,736293.5802260265,3.743490080221253,2.6999748,4.1890082,-306.22383085987,-612.4443360817295,0.0,,41.57069861448206,40.82061,42.591099,612.4443360817295
5,4500,Charge,736301.571908268,736301.5554210027,736301.5883872592,3.854422533298245,2.7383904,4.2001042,293.0557271612953,-4.107687717013889e-05,585.9745001529541,585.9745001529541,41.17104117192982,40.234615,42.703339,
5,4500,Discharge,736301.5382485407,736301.5210726165,736301.555420417,3.744071793230044,2.7000949,4.1870856,-304.7943033743166,-609.5275837131619,0.0,,41.61670482182553,40.833076,42.753204,609.5275837131619
5,4600,Charge,736308.5075889769,736308.4911422407,736308.5240272909,3.8525342602532535,2.7384305,4.1998639,292.32565653238737,-4.107510715060764e-05,584.5228092373318,584.5228092373318,41.2041309426662,40.371742,42.566166,
5,4600,Discharge,736308.4739877905,736308.4568234632,736308.4911416551,3.742916880687563,2.6999748,4.1885676,-304.5742691693417,-608.9826949116347,0.0,,41.57639929086619,40.858009,42.578632,608.9826949116347
5,4800,Charge,736324.5563693725,736324.5400383687,736324.57269346,3.8534126994686506,2.7390683,4.2001014,290.26820429050537,-4.107652113172743e-05,580.4344153968913,580.4344153968913,41.2182342419412,40.40918,42.566166,
5,4800,Discharge,736324.522984092,736324.5059239218,736324.540037783,3.742726255612072,2.7000518,4.188324,-302.72493610443047,-605.3543107357652,0.0,,41.57856840827399,40.82061,42.603565,605.3543107357652
5,5000,Charge,736348.7621944908,736348.7500706508,736348.7743131319,3.8663529604961835,2.7542133,4.1997838,215.49406359250983,-4.107227918836806e-05,430.9063537073466,430.9063537073466,41.60629303482824,40.932842,42.852932,
5,5000,Discharge,736348.7372180347,736348.7243650261,736348.7500700651,3.6647352543204317,2.699975,4.131485,-228.07247111074125,-456.1288635874498,0.0,,41.81158598289829,41.057507,42.753204,456.1288635874498
