Cell_ID,Cycle,Phase,t_mean,t_min,t_max,v_mean,v_min,v_max,q_mean,q_min,q_max,Capacity_Charge_Ah,T_mean,T_min,T_max,Capacity_Discharge_Ah
1,3300,Discharge,736207.7859657655,736207.7679970376,736207.8039337576,3.743018325434643,2.7000377,4.1902905,-318.9104641440552,-637.8192441609972,0.0,,40.464052947520926,39.889141,41.299629,637.8192441609972
1,3500,Charge,736223.6560404743,736223.6388414031,736223.6732316642,3.849057052404978,2.7378762,4.1998973,305.7352867573427,-4.10767076280382e-05,611.340570310974,611.340570310974,39.993028934409686,39.202637,40.975075,
1,3500,Discharge,736223.6210296553,736223.6032171559,736223.6388408175,3.745066382884053,2.7001004,4.1891098,-316.10736821154256,-632.2030179733683,0.0,,40.24412404839234,39.614529,41.162304,632.2030179733683
1,3600,Charge,736230.628612027,736230.6114592717,736230.6457603085,3.8481986555480607,2.7377157,4.1999373,304.8906085161735,-4.108059692382813e-05,609.7195455723199,609.7195455723199,40.00761458785835,39.202637,41.000046,
1,3600,Discharge,736230.59366297,736230.5758620675,736230.6114586861,3.7448143585310367,2.7000604,4.1906738,-315.9118205962833,-631.7444982024535,0.0,,40.3355198316542,39.751854,41.187275,631.7444982024535
1,3700,Charge,736237.6095941594,736237.5925687222,736237.6266149883,3.8492750270812093,2.736994,4.1999373,302.6326484657091,-4.108059692382813e-05,605.1998563440754,605.1998563440754,39.07213947944275,38.091728,41.823875,
1,3700,Discharge,736237.5748341656,736237.5570969235,736237.5925681366,3.7450797408349636,2.7001407,4.1906338,-314.78326272606495,-629.5202834064332,0.0,,40.501468861382904,39.776787,41.761467,629.5202834064332
1,3800,Charge,736249.7822552824,736249.7652587573,736249.7992447176,3.8513394344111638,2.7379563,4.2000976,302.1251242406474,-4.107918294270834e-05,604.1349210491537,604.1349210491537,40.10450625119128,39.327454,41.062458,
1,3800,Discharge,736249.7476371301,736249.7300156027,736249.7652581717,3.7467241263296125,2.7000203,4.1892705,-312.7438719032046,-625.4908168324312,0.0,,40.436845348653975,39.8517,41.349533,625.4908168324312
1,3900,Charge,736256.7484020026,736256.73144022,736256.7653569563,3.849938244645293,2.7377958,4.1997371,301.48980634510053,-4.108024427625868e-05,602.8723865926853,602.8723865926853,40.116850515688945,39.327454,41.124866,
1,3900,Discharge,736256.7138260256,736256.696210307,736256.7314396343,3.7456788158292276,2.7000203,4.1904335,-312.6436637061389,-625.2583088284471,0.0,,40.45294666469622,39.839233,41.337067,625.2583088284471
1,4000,Charge,736263.7196678972,736263.7027639865,736263.7365705632,3.8502674117385354,2.7380767,4.2000976,300.45663079810794,-4.108024427625868e-05,600.9075598059693,600.9075598059693,40.165490200547566,39.389866,41.162304,
1,4000,Discharge,736263.6852009632,736263.667631546,736263.7027634009,3.745202498946328,2.6998999,4.1900325,-311.8324189686915,-623.5531647570597,0.0,,40.50196408396444,39.914112,41.399475,623.5531647570597
1,4100,Charge,736272.502195126,736272.4853606393,736272.5190185115,3.8527203219587625,2.7383974,4.1999774,299.23305087732194,-4.108307562934028e-05,598.2787878589917,598.2787878589917,40.156283697594496,39.33992,41.174809,
1,4100,Discharge,736272.4678842808,736272.4504016443,736272.4853600536,3.7457507333884847,2.6999803,4.1888294,-310.2939653476023,-620.4774481988763,0.0,,40.480764504632695,39.889141,41.349533,620.4774481988763
1,4200,Charge,736279.7001956219,736279.6834074309,736279.716974331,3.851570986216403,2.7386129,4.1999521,298.4313075525795,-4.107776896158854e-05,596.7047192299974,596.7047192299974,40.169304522742934,39.402332,41.19978,
1,4200,Discharge,736279.6659532993,736279.6484995957,736279.6834068453,3.7449785352336753,2.6998746,4.1889644,-309.75522602282336,-619.5186640586243,0.0,,40.49315957772621,39.889141,41.337067,619.5186640586243
1,4300,Charge,736286.6535883619,736286.6368754206,736286.6702975904,3.851738343475251,2.7387731,4.1999121,297.0699963315088,-4.108165825737847e-05,594.08713143121,594.08713143121,40.120593687088956,39.377399,41.099892,
1,4300,Discharge,736286.6194782319,736286.6020766344,736286.636874835,3.7442331386635637,2.699995,4.1890845,-308.8453958860012,-617.6078318476868,0.0,,40.46304824501329,39.876675,41.312096,617.6078318476868
1,4400,Charge,736293.6114653856,736293.59481032,736293.6281118186,3.8521621159430355,2.739094,4.1999922,296.03650343867804,-4.108024427625868e-05,591.9284795739374,591.9284795739374,40.130441664814164,39.389866,41.1124,
1,4400,Discharge,736293.5774671456,736293.5601176358,736293.5948097343,3.743838164254752,2.7001956,4.1890445,-307.9231366992275,-615.7261856172588,0.0,,40.46354685228409,39.889141,41.312096,615.7261856172588
1,4500,Charge,736301.572076464,736301.5554966045,736301.5886522892,3.8544757420097695,2.7392144,4.1999121,294.710492867875,-4.107812160915799e-05,589.3588371850756,589.3588371850756,40.124646609211446,39.33992,41.149837,
1,4500,Discharge,736301.5382349098,736301.520972179,736301.5554960188,3.744812294436997,2.7001154,4.1876011,-306.38141622753494,-612.7444427379218,0.0,,40.44848086729222,39.826733,41.299629,612.7444427379218
1,4600,Charge,736308.5153774985,736308.498832382,736308.5319164227,3.853025349685315,2.7393346,4.199832,294.09079942262855,-4.10767076280382e-05,588.0833074787903,588.0833074787903,40.07998242552448,39.352425,41.1124,
1,4600,Discharge,736308.4815854063,736308.4643284867,736308.4988317963,3.743229158699296,2.7001956,4.1886034,-306.2644931416119,-612.349611637397,0.0,,40.41249004391552,39.814266,41.237221,612.349611637397
1,4800,Charge,736324.5634622094,736324.547027037,736324.5798961121,3.8537800400915176,2.7398553,4.2000718,292.13542346916034,-4.107847425672743e-05,584.2617834340922,584.2617834340922,40.116767167546634,39.364891,41.174809,
1,4800,Discharge,736324.5298778521,736324.5127193034,736324.5470264514,3.7430926746797035,2.7000346,4.1880417,-304.5222339799536,-608.8768448422716,0.0,,40.44707384592043,39.8517,41.274654,608.8768448422716
1,5000,Charge,736348.7604358088,736348.7441279425,736348.7767326481,3.8560375710890384,2.7401855,4.1999211,289.88963765400575,-4.10767076280382e-05,579.5968326875441,579.5968326875441,40.07313573714083,39.33992,41.099892,
1,5000,Discharge,736348.7271063883,736348.710075142,736348.7441273569,3.7426474184782608,2.6999638,4.1868477,-302.22674054007564,-604.2869401481527,0.0,,40.39047319327445,39.789291,41.237221,604.2869401481527
1,5100,Charge,736355.6590652799,736355.6428152999,736355.675314737,3.8553931621217514,2.7404263,4.2000813,288.833740149087,-4.107918294270834e-05,577.6717759357741,577.6717759357741,40.02057348380207,39.33992,41.099892,
1,5100,Discharge,736355.6258214538,736355.6088249478,736355.6428147142,3.7424525989448605,2.6998434,4.1875696,-301.6254943101827,-603.2069763171048,0.0,,40.39145060585432,39.826733,41.19978,603.2069763171048
1,5200,Charge,736367.7522421589,736367.7360500328,736367.7684250879,3.8590305647016794,2.7403576,4.2001333,287.83311267384875,-4.108165825737847e-05,575.5147033984103,575.5147033984103,40.35635611825652,39.614529,41.411942,
1,5200,Discharge,736367.7191507673,736367.7022468341,736367.7360494471,3.7461686148186173,2.7001359,4.1864986,-299.9526620708314,-599.8239008415256,0.0,,40.684576422313484,40.101341,41.524292,599.8239008415256
1,5300,Charge,736374.6333786086,736374.6172096478,736374.6495448999,3.856176057066189,2.740438,4.1997323,287.38811892497927,-4.108095296223958e-05,574.7467034891866,574.7467034891866,40.36023587799642,39.676941,41.374504,
1,5300,Discharge,736374.600310722,736374.5834068095,736374.6172090621,3.7438703691991786,2.7002161,4.1877818,-299.9723795342042,-599.8621534882067,0.0,,40.6943075797399,40.113808,41.499325,599.8621534882067
1,5400,Charge,736381.5117785088,736381.4956616362,736381.527888222,3.856454097451544,2.7405181,4.1999326,286.46095673964123,-4.10767076280382e-05,572.8103356272312,572.8103356272312,40.362797314788224,39.664474,41.399475,
1,5400,Discharge,736381.4788106926,736381.4619530803,736381.4956610505,3.743461799588195,2.7000957,4.187541,-299.1374651900341,-598.158701601549,0.0,,40.690422556280026,40.101341,41.486858,598.158701601549
1,5500,Charge,736394.0398056814,736394.0237987387,736394.0558081921,3.8609516759667506,2.7411196,4.1999726,284.5140310438855,-4.108130560980902e-05,568.9614464139573,568.9614464139573,40.40914358619443,39.664474,41.486858,
1,5500,Discharge,736394.0070589028,736393.9903112206,736394.0237981532,3.745942169810017,2.6999755,4.1858168,-297.2090152340517,-594.2801484523485,0.0,,40.75604489671848,40.188721,41.611675,594.2801484523485
1,5600,Charge,736400.910607276,736400.8946061421,736400.9265976817,3.857615481597975,2.7409592,4.2000527,284.40339256798734,-4.107883029513889e-05,568.632337365943,568.632337365943,40.39846535104844,39.676941,41.486858,
1,5600,Discharge,736400.8778602431,736400.8611067941,736400.8946055564,3.7433909733080113,2.7000556,4.1870198,-297.2985559144708,-594.4675726175096,0.0,,40.74882361740332,40.16375,41.524292,594.4675726175096
1,5700,Charge,736407.7783898157,736407.7624407682,736407.7943285884,3.8577493235400797,2.7411997,4.2001333,283.4790872471691,-4.107812160915799e-05,566.7898372362026,566.7898372362026,40.431344143997094,39.726883,41.461884,
1,5700,Discharge,736407.7457392669,736407.729032117,736407.7624401826,3.7431510420013856,2.7000155,4.18714,-296.4783319698643,-592.857351306983,0.0,,40.76850227977839,40.201187,41.599209,592.857351306983
1,5800,Charge,736414.8411505084,736414.8252593082,736414.8570326389,3.8591750622133234,2.7411997,4.2000928,282.4598507850919,-4.108024427625868e-05,564.7710880962863,564.7710880962863,40.456015107389874,39.751854,41.511826,
1,5800,Discharge,736414.8086269754,736414.7919892462,736414.8252587225,3.7434535819541033,2.6997349,4.1853757,-295.25971470309656,-590.4253670448167,0.0,,40.78144194193324,40.213692,41.599209,590.4253670448167
1,5900,Charge,736421.7025419457,736421.6867028456,736421.7183785175,3.85843183166545,2.7415607,4.1997323,281.52654380407836,-4.108236694335937e-05,563.0229675191888,563.0229675191888,40.41903695653762,39.726883,41.474392,
1,5900,Discharge,736421.670094789,736421.6534860135,736421.6867022599,3.7428177745733198,2.699775,4.1865387,-294.7263820714664,-589.4471143131173,0.0,,40.746279282828276,40.176216,41.574238,589.4471143131173
1,6000,Charge,736428.5617013272,736428.5459027407,736428.5774943136,3.8587434588429153,2.7415206,4.1998525,280.8092717634048,-4.10745849609375e-05,561.5319859533353,561.5319859533353,40.42732434932259,39.689445,41.511826,
1,6000,Discharge,736428.5293348732,736428.5127608251,736428.545902155,3.7424068148691094,2.6998951,4.1865788,-294.11272796527476,-588.1173065952115,0.0,,40.766930744502616,40.16375,41.561733,588.1173065952115
1,6100,Charge,736436.6499273241,736436.6342039448,736436.6656502454,3.8620330699043417,2.7419999,4.1999307,279.51018201735,-4.107422553168403e-05,559.0240164641148,559.0240164641148,40.47335586865342,39.751854,41.574238,
1,6100,Discharge,736436.6177087564,736436.6012041303,736436.6342033591,3.7438984266736774,2.7000136,4.1843314,-292.86287119431285,-585.5603691386312,0.0,,40.803082363477046,40.213692,41.624142,585.5603691386312
1,6200,Charge,736443.5052128977,736443.4894837542,736443.5209312551,3.859378609488782,2.7419198,4.1999707,279.5868775214152,-4.10767076280382e-05,558.9932350188666,558.9932350188666,40.44841529643251,39.726883,41.524292,
1,6200,Discharge,736443.472979399,736443.4564747899,736443.4894831685,3.742171771784087,2.7002141,4.1862559,-292.8747855525122,-585.7463794615072,0.0,,40.79044699754644,40.176216,41.574238,585.7463794615072
1,6300,Charge,736450.357406502,736450.3417294429,736450.3730782014,3.8595882730627302,2.7420802,4.1998506,278.662019070899,-4.107599894205729e-05,557.2408422441746,557.2408422441746,40.4286434509225,39.739349,41.474392,
1,6300,Discharge,736450.3252733131,736450.3088092193,736450.3417288574,3.7415346047435,2.6997731,4.1860957,-292.14878548280484,-584.1518310216064,0.0,,40.772532254040755,40.201187,41.5368,584.1518310216064
1,6400,Charge,736459.5236747843,736459.5080902943,736459.5392581342,3.863846948775056,2.7426817,4.1999707,277.02128576780507,-4.108555094401041e-05,554.0352644300469,554.0352644300469,40.5089220541945,39.776787,41.649113,
1,6400,Discharge,736459.4917127412,736459.4753354266,736459.5080897086,3.7445003663723067,2.6997731,4.1837697,-290.63586752814126,-581.2757619596863,0.0,,40.8321776354645,40.263599,41.636646,581.2757619596863
1,6500,Charge,736466.3713822893,736466.3557862444,736466.386976021,3.860255313501484,2.7425613,4.2000108,277.23318164979173,-4.107352362738715e-05,554.4326746213887,554.4326746213887,40.47242839910979,39.76432,41.549267,
1,6500,Discharge,736466.3394015754,736466.3230069233,736466.3557856587,3.7414235827099507,2.6998935,4.1857748,-290.91764683992346,-581.6547783101196,0.0,,40.822366022230064,40.213692,41.611675,581.6547783101196
1,6600,Charge,736473.2152452475,736473.1997012892,736473.2307867262,3.8604543956457014,2.7426817,4.1997705,276.313192154211,-4.10738762749566e-05,552.5936740321791,552.5936740321791,40.47916708857461,39.839233,41.511826,
1,6600,Discharge,736473.18336093,736473.1670125767,736473.1997007035,3.741068585527246,2.6998532,4.1856146,-290.088628466175,-580.0334389678039,0.0,,40.82652652476999,40.201187,41.586704,580.0334389678039
1,6700,Charge,736490.5287805402,736490.5132828568,736490.5442740856,3.865684433333333,2.7427235,4.1999726,275.52411163716783,-4.107316758897569e-05,550.9885335174934,550.9885335174934,40.44455397200447,39.751854,41.524292,
1,6700,Discharge,736490.4970068951,736490.4807279614,736490.5132822712,3.747703740227434,2.699935,4.1837311,-288.8416262511022,-577.6338801898363,0.0,,40.74415458386638,40.126312,41.586704,577.6338801898363
1,6800,Charge,736497.3657194903,736497.3502334012,736497.3811972175,3.861792111542772,2.7426832,4.199892,275.2970376957426,-4.107529025607639e-05,550.4593525596042,550.4593525596042,40.43516779454613,39.714378,41.474392,
1,6800,Discharge,736497.3339606526,736497.3176817396,736497.3502328156,3.743337786389481,2.7000153,4.185977,-288.8471040006237,-577.5893924134589,0.0,,40.76943933866382,40.151283,41.586704,577.5893924134589
1,6900,Charge,736504.1983246588,736504.1828790798,736504.2137683181,3.8615899715730335,2.7430441,4.2000527,274.57835532782,-4.107493421766492e-05,549.1350762103983,549.1350762103983,40.46312467116105,39.776787,41.461884,
1,6900,Discharge,736504.1666378564,736504.150393668,736504.1828784941,3.742773966631054,2.7001758,4.1858969,-288.23482815916566,-576.416770813853,0.0,,40.80879391239316,40.213692,41.586704,576.416770813853
1,7000,Charge,736515.7446623871,736515.7293267412,736515.7599926204,3.8669729083364768,2.7436457,4.1999321,272.639252207545,-4.107706027560764e-05,545.1952021221653,545.1952021221653,40.42034230856281,39.676941,41.524292,
