Battery_ID,Dataset_Group,Cycle_Number,Cycle_Type,Ambient_Temperature_C,Cycle_Duration_s
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,37,discharge,24,-1982.782
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,38,charge,24,-1971.875
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,39,discharge,24,-1972.516
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,40,charge,24,-1985.11
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,41,impedance,24,-1978.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,42,discharge,24,-1988.204
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,43,impedance,24,-1991.688
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,44,charge,24,-1949.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,45,impedance,24,-1980.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,46,discharge,24,63537.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,47,impedance,24,-1983.813
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,48,charge,24,-2001.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,49,impedance,24,-1974.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,50,discharge,24,-1992.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,51,impedance,24,-1997.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,52,charge,24,-1955.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,53,impedance,24,-2007.579
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,54,discharge,24,-1965.438
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,55,impedance,24,-1949.016
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,56,charge,24,-1966.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,57,impedance,24,-1960.469
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,58,discharge,24,-1978.172
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,59,impedance,24,-2002.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,60,charge,24,-1960.25
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,61,impedance,24,-1994.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,62,discharge,24,-1952.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,63,impedance,24,-1996.594
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,64,charge,24,-1954.047
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,65,impedance,24,-1948.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,66,discharge,24,-1966.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,67,impedance,24,-1950.875
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,68,charge,24,-1968.235
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,69,impedance,24,-1961.844
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,70,discharge,24,-1979.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,71,impedance,24,-1981.938
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,72,charge,24,-1999.235
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,73,impedance,24,-1985.36
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,74,discharge,24,-2002.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,75,impedance,24,-2006.86
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,76,charge,24,-1963.969
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,77,impedance,24,-1951.813
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,78,discharge,24,-1969.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,79,impedance,24,-1972.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,80,charge,24,-1989.954
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,81,impedance,24,-1988.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,82,discharge,24,-2005.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,83,impedance,24,-1949.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,84,charge,24,-1981.688
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,85,charge,24,-1966.813
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,86,discharge,24,-1958.125
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,87,impedance,24,-2004.047
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,88,charge,24,-1954.782
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,89,impedance,24,-1975.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,90,discharge,24,-1989.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,91,impedance,24,-1973.516
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,92,charge,24,-1986.594
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,93,impedance,24,-1983.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,94,discharge,24,-1996.204
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,95,impedance,24,-1999.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,96,charge,24,-1952.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,97,impedance,24,-1975.11
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,98,discharge,24,-1988.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,99,impedance,24,-2000.329
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,100,charge,24,-1953.282
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,101,impedance,24,-1994.844
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,102,discharge,24,-2007.688
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,103,impedance,24,-1977.563
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,104,charge,24,-1990.485
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,105,impedance,24,-1970.157
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,106,discharge,24,-1982.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,107,impedance,24,-1952.516
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,108,charge,24,-1965.172
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,109,impedance,24,-1997.25
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,110,discharge,24,-1949.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,111,impedance,24,-1988.782
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,112,charge,24,-2001.329
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,113,impedance,24,-1961.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,114,discharge,24,-1974.11
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,115,impedance,24,-1972.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,116,charge,24,-1984.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,117,impedance,24,-1995.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,118,discharge,24,-2007.969
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,119,impedance,24,-1954.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,120,charge,24,-1966.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,121,impedance,24,-1971.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,122,discharge,24,-1983.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,123,impedance,24,-1999.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,124,charge,24,-1951.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,125,impedance,24,-2000.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,126,discharge,24,-1951.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,127,impedance,24,-1967.204
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,128,charge,24,-1979.063
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,129,impedance,24,-1985.172
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,130,discharge,24,-1996.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,131,impedance,24,-1962.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,132,charge,24,-1973.844
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,133,impedance,24,-2000.407
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,134,discharge,24,-1963.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,135,charge,24,-1972.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,136,discharge,24,-1952.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,137,impedance,24,-1976.579
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,138,charge,24,-1987.532
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,139,impedance,24,-1961.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,140,discharge,24,-1972.282
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,141,impedance,24,-1955.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,142,charge,24,-1966.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,143,impedance,24,-1961.766
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,144,discharge,24,-1972.86
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,145,impedance,24,-1973.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,146,charge,24,-1984.969
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,147,impedance,24,-1971.282
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,148,discharge,24,-1982.157
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,149,charge,24,-1960.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,150,discharge,24,-1951.047
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,151,impedance,24,-1953.625
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,152,charge,24,-1961.454
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,153,impedance,24,-1969.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,154,discharge,24,-1980.219
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,155,impedance,24,-1986.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,156,charge,24,-1997.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,157,impedance,24,-1992.86
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,158,discharge,24,-2003.25
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,159,impedance,24,-1977.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,160,charge,24,-1987.782
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,161,impedance,24,-2002.391
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,162,discharge,24,-1952.688
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,163,impedance,24,-2004.61
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,164,charge,24,-1954.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,165,impedance,24,-1955.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,166,discharge,24,-1965.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,167,impedance,24,-1965.594
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,168,charge,24,-1975.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,169,impedance,24,-1948.797
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,170,discharge,24,-1958.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,171,impedance,24,-1968.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,172,charge,24,-1978.157
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,173,impedance,24,-1982.125
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,174,discharge,24,-1991.86
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,175,impedance,24,-2000.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,176,charge,24,-1950.61
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,177,impedance,24,-2004.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,178,discharge,24,-1953.938
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,179,impedance,24,-1971.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,180,charge,24,-1980.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,181,impedance,24,-1965.438
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,182,discharge,24,-1974.86
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,183,impedance,24,-2000.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,184,charge,24,-1950.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,185,impedance,24,-1995.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,186,discharge,24,-2004.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,187,impedance,24,-1980.407
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,188,charge,24,-1989.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,189,impedance,24,-1973.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,190,discharge,24,-1983.125
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,191,impedance,24,-1957.36
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,192,charge,24,-1966.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,193,impedance,24,-1987.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,194,discharge,24,-1997.016
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,195,impedance,24,-1981.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,196,charge,24,-1990.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,197,impedance,24,-1983.938
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,198,discharge,24,-1992.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,199,impedance,24,-1976.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,200,charge,24,-1985.766
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,201,impedance,24,-1964.782
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,202,discharge,24,-1973.235
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,203,impedance,24,-1974.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,204,charge,24,-1983.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,205,impedance,24,-1958.672
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,206,discharge,24,-1967.141
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,207,impedance,24,-1967.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,208,charge,24,-1976.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,209,impedance,24,-1994.532
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,210,discharge,24,-2002.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,211,impedance,24,-1952.891
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,212,charge,24,-1961.188
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,213,impedance,24,-2004.407
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,214,discharge,24,-1959.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,215,charge,24,-1982.219
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,216,discharge,24,-1990.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,217,impedance,24,-1948.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,218,charge,24,-1955.813
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,219,impedance,24,-1991.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,220,discharge,24,-1999.391
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,221,impedance,24,-1966.188
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,222,charge,24,-1974.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,223,impedance,24,-1980.516
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,224,discharge,24,-1988.188
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,225,impedance,24,-1964.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,226,charge,24,-1972.219
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,227,impedance,24,-1966.329
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,228,discharge,24,-1973.813
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,229,impedance,24,-1958.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,230,charge,24,-1966.36
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,231,impedance,24,-1987.235
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,232,discharge,24,-1994.532
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,233,impedance,24,-1979.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,234,charge,24,-1986.688
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,235,impedance,24,-1970.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,236,discharge,24,-1977.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,237,impedance,24,-1971.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,238,charge,24,-1978.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,239,impedance,24,-1960.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,240,discharge,24,63568.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,241,impedance,24,-1971.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,242,charge,24,-1978.454
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,243,impedance,24,-1989.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,244,discharge,24,-1996.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,245,impedance,24,-1999.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,246,charge,24,-2005.922
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,247,impedance,24,-1987.969
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,248,discharge,24,-1994.641
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,249,impedance,24,-2006.047
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,250,charge,24,-1952.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,251,impedance,24,-1993.657
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,252,discharge,24,-2000.11
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,253,impedance,24,-1960.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,254,charge,24,-1966.797
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,255,impedance,24,-2007.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,256,discharge,24,-1954.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,257,impedance,24,-1983.797
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,258,charge,24,-1990.11
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,259,impedance,24,63548.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,260,discharge,24,-1994.063
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,261,impedance,24,-1963.454
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,262,charge,24,-1969.594
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,263,impedance,24,-1949.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,264,discharge,24,-1976.5
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,265,charge,24,-1991.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,266,discharge,24,-1999.438
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,267,impedance,24,-1969.61
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,268,charge,24,-1975.5
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,269,impedance,24,-1955.985
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,270,discharge,24,-1961.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,271,impedance,24,-1948.907
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,272,charge,24,-1954.61
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,273,impedance,24,-1996.079
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,274,discharge,24,-2001.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,275,impedance,24,-1997.422
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,276,charge,24,-2002.938
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,277,impedance,24,-1981.469
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,278,discharge,24,-1986.969
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,279,impedance,24,-1981.829
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,280,charge,24,-1987.219
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,281,impedance,24,-1966.454
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,282,discharge,24,-1971.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,283,impedance,24,-1967.891
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,284,charge,24,-1973.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,285,impedance,24,-1953.579
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,286,discharge,24,-1958.735
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,287,impedance,24,-1962.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,288,charge,24,-1967.625
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,289,impedance,24,-1977.875
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,290,discharge,24,-1982.844
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,291,impedance,24,-1987.329
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,292,charge,24,-1992.25
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,293,impedance,24,-2001.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,294,discharge,24,-2005.891
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,295,impedance,24,-1968.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,296,charge,24,-1973.547
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,297,impedance,24,-1953.454
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,298,discharge,24,-1958.094
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,299,impedance,24,-1989.75
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,300,charge,24,-1994.329
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,301,impedance,24,-1973.563
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,302,discharge,24,-1978.063
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,303,impedance,24,-1948.875
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,304,charge,24,-1953.313
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,305,impedance,24,63542.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,306,discharge,24,-1998.344
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,307,impedance,24,-1969.25
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,308,charge,24,-1973.485
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,309,impedance,24,-1953.891
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,310,discharge,24,-1958.063
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,311,impedance,24,-1998.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,312,impedance,24,-1997.407
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,313,discharge,24,63535.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,314,impedance,24,-1972.297
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,315,charge,24,-1956.032
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,316,discharge,24,-1998.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,317,impedance,24,-2004.235
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,318,charge,24,-2007.719
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,319,impedance,24,-1948.016
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,320,discharge,24,-1951.5
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,321,impedance,24,-1965.891
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,322,charge,24,-1969.266
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,323,impedance,24,-1992.704
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,324,discharge,24,63540.0
B0006,1. BatteryAgingARC-FY08Q4（恒室温）,325,impedance,24,-1958.407
