Country,Country_Code,Year,Value,Indicator_Code,Indicator_Name
Arab World,ARB,2020,2.14997707134963,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2019,2.06680868603339,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2018,1.67979329787916,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2017,1.42234153443275,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2016,1.43846618125356,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2015,1.48916881824425,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2014,1.45309695077003,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2013,1.18646227021872,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2012,1.21836780723678,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2011,1.29332125096578,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Arab World,ARB,2010,1.22864458317673,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2023,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2022,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2021,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2020,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2019,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2018,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2017,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2016,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2015,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2014,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2013,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2012,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2011,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Caribbean small states,CSS,2010,0.0,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2023,40.98224389561,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2022,44.1550410194478,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2021,42.569719978482,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2020,40.1108801650309,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2019,45.0359396291728,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2018,48.9470961791339,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2017,50.0755294855891,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2016,50.8491508491508,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2015,51.601210908416,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2014,51.407882089074,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2013,53.19377750031,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2012,54.7834766584767,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2011,56.9623338903312,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Central Europe and the Baltics,CEB,2010,55.1996076964213,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2023,20.4514802566464,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2022,37.2628337952055,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2021,35.1143666668107,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2020,35.8544382489897,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2019,37.3994067619575,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2018,37.3845975257666,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2017,36.7221560172514,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2016,36.4631681877651,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2015,36.1185626984515,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2014,35.8124298166179,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2013,34.4807894342408,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2012,34.2600424861146,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2011,32.9129872122263,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Early-demographic dividend,EAR,2010,32.1255767609533,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2023,31.9391981879005,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2022,54.9847529032635,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2021,55.7885045695748,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2020,56.0784239528444,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2019,57.2677828226482,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2018,57.985249235261,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2017,58.8105055163477,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2016,58.3485163086819,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2015,59.4152397889515,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2014,60.8461838522042,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2013,61.6938334879344,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2012,61.4318113994527,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2011,62.3427428239109,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific,EAS,2010,60.1216071225776,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2023,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2022,59.8309199027697,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2021,60.983523782605,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2020,61.4902620412034,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2019,62.438774181918,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2018,63.4593708626381,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2017,64.5506248736114,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2016,64.6508726602624,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2015,66.1454866376615,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2014,68.3433706547785,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2013,70.1028947397087,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2012,70.1545105275397,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2011,72.7688350623943,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (excluding high income),EAP,2010,70.5162929599989,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2023,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2022,59.8958207461366,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2021,61.0515666294,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2020,61.5395788901703,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2019,62.4729375348718,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2018,63.5133804859921,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2017,64.6066383308151,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2016,64.7244384366313,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2015,66.2099115566266,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2014,68.4441858639024,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2013,70.2283075319981,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2012,70.2865164626581,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2011,72.9172672247324,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
East Asia & Pacific (IDA & IBRD countries),TEA,2010,70.658308772234,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2023,8.9047512286698,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2022,12.5514622172832,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2021,10.947285670555,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2020,9.46542330099792,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2019,12.5484234025504,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2018,17.8427880144382,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2017,19.4123722803488,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2016,20.3268411470981,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2015,22.3705823042253,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2014,22.2247429512112,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2013,22.8127103644166,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2012,23.13105645139,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2011,21.6917481496571,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Euro area,EMU,2010,20.6540105852624,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2023,12.9165873821909,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2022,17.2626019976284,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2021,16.5014861914459,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2020,15.9358590408763,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2019,17.909807118557,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2018,20.5388056390044,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2017,21.1688607644387,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2016,21.8187085725982,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2015,23.1662922465416,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2014,23.8854152588799,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2013,25.1413168377933,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2012,25.4789476220452,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2011,24.6846130808298,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia,ECS,2010,23.7327717334998,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2023,36.3051293131189,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2022,29.5368394947846,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2021,29.0287421997842,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2020,32.3169225690177,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2019,33.4818703904222,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2018,33.4346805744467,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2017,32.4704979966718,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2016,33.1534427767926,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2015,31.5435727615398,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2014,33.0634405192787,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2013,34.5023637224921,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2012,34.396966227036,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2011,34.8858929426113,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (excluding high income),ECA,2010,32.5446812213774,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2023,44.3994544369619,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2022,26.0492028015898,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2021,25.7684889969144,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2020,26.4902120511649,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2019,27.8032298669983,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2018,27.9516334548077,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2017,27.8273419924345,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2016,27.8815705629172,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2015,27.1498088285113,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2014,27.6857796671697,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2013,28.7996932606902,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2012,29.1917809184214,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2011,29.7737388449579,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2010,28.707576206886,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2023,12.4636053715314,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2022,17.0587160588945,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2021,15.5325967252539,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2020,13.7405654391252,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2019,16.8775549797941,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2018,21.8360008916024,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2017,23.1965091164545,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2016,24.1158384256345,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2015,25.8378745117495,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2014,25.8938441370262,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2013,26.6249914412872,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2012,26.9155903476804,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2011,26.417431336106,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
European Union,EUU,2010,25.2966952833711,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2023,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2022,4.91973707129695,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2021,7.99477717081656,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2020,8.95791334476003,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2019,9.74023274998711,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2018,10.1350412383463,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2017,10.328005940772,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2016,11.9683504071639,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2015,11.3902933588955,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2014,13.9161306109755,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2013,15.6434477959458,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2012,15.8682693706044,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2011,14.9475459170701,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Fragile and conflict affected situations,FCS,2010,14.0436423678615,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2023,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2022,1.81977235044604,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2021,1.22796761920799,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2020,1.35116473433435,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2019,1.74273910670453,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2018,1.84230374306111,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2017,1.41484253256088,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2016,0.969218993440221,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2015,0.714634182891072,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2014,0.650265632449486,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2013,0.615781898545079,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2012,0.603505511788407,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2011,0.393489979658943,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
Heavily indebted poor countries (HIPC),HPC,2010,0.223225053163045,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2024,,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2023,16.8886625667491,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2022,18.770903347108,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2021,19.4886609040901,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2020,18.3501437811721,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2019,21.1809737958642,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2018,23.9765327494967,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2017,25.3206479033121,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2016,25.6403470586595,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2015,27.4382277233862,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2014,29.5791445837808,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
High income,,2013,30.2243403179441,EG.ELC.COAL.ZS,Electricity_from_Coal_Pct
