Country,Country_Code,Year,Value,Indicator_Code,Indicator_Name
Brazil,BRA,2018,1916933708352.71,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2017,2063514688805.78,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2016,1795693265999.04,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2015,1802211999456.42,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2014,2456043766032.38,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2013,2472819362043.74,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2012,2465228293706.86,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2011,2616156606579.21,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2010,2208838108484.35,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2009,1666996294252.12,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2008,1695855391757.96,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2007,1397114247188.89,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2006,1107626711163.23,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2005,891633826625.407,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2004,669289321944.512,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2003,558233724164.711,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2002,509795270685.19,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2001,559983704094.17,NY.GDP.MKTP.CD,GDP_Current_USD
Brazil,BRA,2000,655448188259.351,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2024,2243636826633.76,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2023,2173339670064.33,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2022,2190411080134.32,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2021,2022378748423.23,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2020,1655684730000.19,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2019,1743725183672.52,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2018,1725329192783.02,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2017,1649265644244.09,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2016,1527994741907.43,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2015,1556508816217.14,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2014,1805749878439.94,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2013,1846597421834.98,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2012,1828366481521.6,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2011,1793326630174.52,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2010,1617343367486.26,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2009,1374625142157.29,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2008,1552989690721.65,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2007,1468820407783.26,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2006,1319264809590.97,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2005,1173108598778.68,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2004,1026690238278.25,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2003,895540646634.787,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2002,760649334098.005,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2001,738981792355.372,NY.GDP.MKTP.CD,GDP_Current_USD
Canada,CAN,2000,744773415931.587,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2024,330267137371.592,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2023,335518054097.637,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2022,301226575540.242,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2021,315325547162.072,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2020,254042159309.311,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2019,278285058719.466,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2018,295857562991.709,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2017,276154259981.097,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2016,249344863928.438,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2015,242450355830.884,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2014,259560978224.359,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2013,277395018842.417,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2012,267024782486.855,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2011,251382573893.87,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2010,217051209238.534,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2009,171777900623.892,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2008,179894594475.405,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2007,172491076033.863,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2006,153843518170.864,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2005,122294145163.192,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2004,99075985773.6682,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2003,76492579644.0605,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2002,70264045939.2773,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2001,71574739561.4329,NY.GDP.MKTP.CD,GDP_Current_USD
Chile,CHL,2000,78339750721.364,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2024,18743803170827.2,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2023,18270356654533.2,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2022,18316765021690.2,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2021,18201698719564.0,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2020,14996414166715.1,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2019,14560167101283.4,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2018,14147765772963.8,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2017,12537559062282.9,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2016,11456024084962.0,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2015,11280814787468.9,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2014,10674533168257.4,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2013,9743124247267.24,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2012,8673664713189.24,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2011,7671757207851.29,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2010,6192564874453.29,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2009,5189577094997.58,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2008,4667346414521.95,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2007,3604055822571.63,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2006,2791498472804.33,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2005,2317551298052.05,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2004,1984196551300.44,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2003,1683903309843.85,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2002,1489821682050.54,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2001,1355036590251.52,NY.GDP.MKTP.CD,GDP_Current_USD
China,CHN,2000,1223754919971.05,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2024,70962185790.7094,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2023,69843655425.2929,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2022,70422346142.2023,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2021,59067289573.5102,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2020,46691989748.9186,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2019,46845900350.0332,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2018,46659954092.4862,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2017,37537521565.5308,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2016,38600224214.4728,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2015,40179574490.3032,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2014,38352980552.8665,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2013,34891189160.3002,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2012,30029369928.7318,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2011,26392379641.765,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2010,24161641931.0331,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2009,18607259480.5447,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2008,22723488723.3641,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2007,18374807772.5429,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2006,15484044534.5783,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2005,12609728573.1032,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2004,10297483481.223,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2003,8937567059.87754,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2002,8728038525.14034,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2001,7438189100.33333,NY.GDP.MKTP.CD,GDP_Current_USD
"Congo, Dem. Rep.",COD,2000,19088046305.7971,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2024,4685592577804.69,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2023,4562207532490.28,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2022,4201021706478.62,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2021,4355251953410.78,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2020,3941398957073.94,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2019,3959894794039.21,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2018,4055433215301.96,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2017,3765351626105.89,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2016,3536787895179.0,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2015,3425099578746.09,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2014,3964870735760.77,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2013,3807023797050.99,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2012,3596483233406.25,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2011,3823575803793.78,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2010,3467093769666.67,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2009,3478545516683.59,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2008,3808197720125.0,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2007,3484056680854.91,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2006,3046308753670.58,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2005,2893393187361.87,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2004,2852317768061.78,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2003,2534715518349.01,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2002,2102350798305.89,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2001,1966381496641.73,NY.GDP.MKTP.CD,GDP_Current_USD
Germany,DEU,2000,1966980701145.1,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2024,3160442622465.08,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2023,3056250648138.29,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2022,2794788137066.94,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2021,2966433692008.09,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2020,2647926055110.05,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2019,2722793515171.76,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2018,2781576320884.39,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2017,2588868323334.71,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2016,2470407619777.13,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2015,2442483452642.5,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2014,2861236112552.42,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2013,2816077607875.26,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2012,2683007095787.23,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2011,2870408553990.28,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2010,2646230027988.34,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2009,2700075882518.98,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2008,2926802941585.86,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2007,2655816911866.56,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2006,2317861544690.82,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2005,2192146403028.17,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2004,2109792297237.03,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2003,1835095983049.09,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2002,1492427756382.43,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2001,1370376677298.86,NY.GDP.MKTP.CD,GDP_Current_USD
France,FRA,2000,1360959069477.49,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2024,1396300098190.97,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2023,1371169301563.62,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2022,1319101183380.15,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2021,1186509691086.73,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2020,1059054842698.48,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2019,1119099871350.2,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2018,1042271532988.63,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2017,1015618744159.73,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2016,931877364037.698,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2015,860854232686.214,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2014,890814755533.537,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2013,912524136718.018,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2012,917869913332.649,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2011,892969104563.171,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2010,755094157621.936,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2009,539580085612.401,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2008,510228634992.258,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2007,432216737774.861,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2006,364570515618.357,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2005,285868619196.085,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2004,256836875295.452,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2003,234772463823.808,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2002,195660611165.183,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2001,160446947784.909,NY.GDP.MKTP.CD,GDP_Current_USD
Indonesia,IDN,2000,165021012077.81,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2024,3909891533858.08,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2023,3638489096033.86,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2022,3346107287730.93,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2021,3167270623260.47,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2020,2674851578587.27,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2019,2835606256558.19,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2018,2702929641648.74,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2017,2651474262755.45,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2016,2294796885663.16,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2015,2103588360044.94,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2014,2039126479154.52,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2013,1856721507621.58,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2012,1827637590410.41,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2011,1823051829894.55,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2010,1675615519484.96,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2009,1341888016994.9,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2008,1198895139005.92,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2007,1216736438834.96,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2006,940259888787.721,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2005,820383763511.445,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2004,709152728830.775,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2003,607700687237.318,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2002,514939140318.756,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2001,485440139204.171,NY.GDP.MKTP.CD,GDP_Current_USD
India,IND,2000,468395521654.458,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2024,4027597523550.58,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2023,4213167237905.83,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2022,4262463317796.53,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2021,5039148168861.22,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2020,5054068005376.28,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2019,5117993853016.51,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2018,5040880939324.86,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2017,4930837369151.42,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2016,5003677627544.24,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2015,4444930651964.18,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2014,4896994405353.29,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2013,5212328181166.18,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2012,6272362996105.03,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2011,6233147172341.35,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2010,5759071769013.11,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2009,5289493117993.89,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2008,5106679115127.3,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2007,4579750920354.81,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2006,4601663122649.92,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2005,4831467035389.8,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2004,4893116005656.56,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2003,4519561645253.53,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2002,4182846045873.61,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2001,4374711694090.87,NY.GDP.MKTP.CD,GDP_Current_USD
Japan,JPN,2000,4968359075956.59,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2024,1875388209406.8,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2023,1844800934391.54,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2022,1799363116866.52,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2021,1942313560965.9,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2020,1744070276373.34,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2019,1751045752054.63,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2018,1824251454306.83,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2017,1710196756713.17,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2016,1579150518945.44,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2015,1539212301135.55,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2014,1556252422020.44,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2013,1434669686501.84,NY.GDP.MKTP.CD,GDP_Current_USD
"Korea, Rep.",KOR,2012,1335343586437.67,NY.GDP.MKTP.CD,GDP_Current_USD
